,review,label
952,"['tidak lebih', '', 'lebih', 'lebih', 'krusial', 'benar', 'banget', 'produk', 'banget', 'beda', 'banget', 'bersih']",1
953,"['bagus', 'banget', 'tidak kesat', '', 'wangi', 'adem', 'enak', 'kotor', 'benar', 'benar', 'angkat', 'bersih', 'banget', 'bersih', 'tapi', 'susah', 'pindah']",1
954,"['sensitif', 'bersih', 'cocok', 'benar', 'coba', 'lebih', 'murah', 'tapi', 'breakout', 'harga', 'lebih', 'murah', 'awet']",1
955,"['cinta', 'suka', 'banget', 'keren', 'banget', 'bisa', 'bersih', 'benar', 'benar', 'beda', 'suka', 'tidak busa', '', 'bersih', 'mantap', 'banget', 'dosa', 'angkat', 'bersih', 'walaupun', 'tidak kotor', '', 'meski']",1
956,"['baik', 'coba', 'repurchase', 'suka', 'awal', 'bersih', 'tapi', 'bruntus', 'parah', 'banyak', 'saran', 'pindah', 'gentle', 'cocok']",1
957,"['racun', 'bagus', 'banget', 'bagus', 'usap', 'langsung', 'asa', 'bersih', 'segar', 'suka', 'tidak kering', '', 'mahal', 'tapi', 'banget', 'tidak ganti', '']",1
958,"['repurchase', 'tidak bagus', '', 'awal', 'ragu', 'sesak', 'lumayan', 'harga', 'tapi', 'lama', 'lama', 'semkain', 'candu', 'bagus', 'repurchase', 'tidak breakout', '']",1
959,"['super', 'rekomendasi', 'akhir', 'bisa', 'rasa', 'produk', 'tidak benar', '', 'bagus', 'benar', 'benar', 'angkat', 'dosa', 'dosa', 'banget', 'produk', 'tidak sabar', '', 'coba', 'bukti', 'benar', 'bagus', 'banyak', 'bagus', 'benar', 'double', 'bersih', 'aplikasi', 'kapas', 'debu', 'kotor', 'wajah', 'angkat', 'tidak iritasi', '', 'tidak perih', '', 'tidak kering', '', 'kesat', 'hasil', 'akhir', 'kotor', 'angkat', 'mahal', 'tapi', 'kualitas', 'bagus', 'banget', 'produk', 'harga', 'kualitas', 'jerawat', 'prone', 'tidak efek', '', 'timbul', 'lebih', 'bersih', 'tidak tumbuh', '', 'jerawat', 'produk']",1
960,"['super', 'suka', 'produk', 'benar', 'benar', 'bisa', 'bersih', 'usaha', 'banget', 'tidak katun', '', 'angkat', 'bagus', 'banget', 'tapi', 'waterproof', 'tidak waterproof', '']",1
961,"['baik', 'belum', 'ganti', 'coba', 'produk', 'tapi', 'sering', 'tidak cocok', '', 'suka', 'cekit', 'cekit', 'baik', 'sayang', 'boros', 'tapi', 'belum', 'ganti']",1
962,"['super', 'bagus', 'banget', 'benar', 'angkat', 'kotor', 'mantap', 'banget', 'hilang', 'waterproof', 'mantap', 'tapi', 'harga', 'mahal', 'belum', 'hasil', 'tunda', 'repurchase', 'sangat', 'rekomendasi']",1
963,"['sejak', 'sensitif', 'benar', 'benar', 'cocok', 'banget', 'meski', 'harga', 'mahal', 'tapi', 'benar', 'benar', 'sensitif', 'tidak breakout', '', 'suka', 'promo', 'free']",1
964,"['sensitif', 'banget', 'coba', 'tapi', 'tidak cocok', '', 'timbul', 'bruntus', 'promo', 'akhir', 'meski', 'mahal', 'harga', 'coba', 'enak', 'banget', 'tidak timbul', '', 'bruntus', 'tingling', 'merah', 'tidak wangi', '', 'bau', 'obat', 'tidak ganggu', '', 'banget', 'biasa', 'sering', 'tidak residu', '', 'sabun', 'tempel', 'tapi', 'kadang', 'hapus', 'butuh', 'rekomendasi', 'banget', 'produk']",1
965,"['favorit', 'bersih', 'sensitif', 'coba', 'bersih', 'tapi', 'belum', 'tidak pedih', '', 'belum', 'ganti', 'tidak asa', '', 'pedih', 'pakai', 'bersih', 'baik', 'iritasi', 'tidak busa', '', 'tidak parfum', '', 'alkohol', 'mahal', 'tapi']",1
966,"['bagus', 'bagus', 'tidak lama', '', 'tahun', 'walaupun', 'mahal']",1
967,"['mantap', 'habis', 'kotor', 'angkat', 'banget', 'walaupun', 'habis', 'kapas', 'bukan mahal', '', 'tapi', 'harga', 'coba', 'sebum', 'jerawat']",1
968,"['kemas', 'kemas', 'transparan', 'lengkap', 'warna', 'produk', 'produk', 'milik', 'formula', 'buat', 'standar', 'pakai', 'bahan', 'bebas', 'bakteri', 'produk', 'milik', 'simpel', 'kandung', 'ekstra', 'ekstra', 'mampu', 'beri', 'efek', 'oksidan', 'butuh', 'selain', 'anti', 'oksidan', 'ekstra', 'peran', 'anti', 'inflamasi', 'bantu', 'lawan', 'tua', 'tekstur', 'tekstur', 'cair', 'warna', 'bening', 'tidak parfum', '', 'tetapi', 'aroma', 'asam', 'sangat', 'tipis', 'tidak ganggu', '', 'alam', 'aplikasi', 'beri', 'sensasi', 'dingin', 'segar', 'hidrasi', 'tenang', 'produk', 'tidak tinggal', '', 'sensitif', 'kadang', 'rasa', 'gosok', 'guna', 'kapas', 'atau', 'rasa', 'lengket', 'kering', 'performa', 'bersih', 'tidak ragu', '', 'banget', 'bersih', 'power', 'bagus', 'repurchase', 'repurchase', 'belum', 'efektif', 'tidak pikir', '', 'cinta', 'rekomendasi']",1
969,"['mahal', 'produk', 'mantap', 'tidak aroma', '', 'warna', 'tekstur', 'cair', 'tapi', 'performa', 'angkat', 'kotor', 'tidak padahal', '', 'hari', 'tapi', 'bekas', 'kapas', 'pakai', 'kotor', 'banget', 'tidak iritasi', '', 'perih', 'bisa', 'harga']",1
970,"['bagus', 'bersih', 'rasa', 'bersih', 'banget', 'gosok', 'bau', 'sedikit', 'bau', 'obat', 'tidak minyak', '', 'tapi', 'picu', 'bruntus', 'merah', 'kecil', 'dagu', 'lama', 'tidak habis', '', 'cepat', 'sabun']",1
971,"['bagus', 'banget', 'bagus', 'kering', 'sensitif', 'biasa', 'merah', 'perih', 'tapi', 'luar', 'biasa', 'bagus', 'bersih', 'banget', 'buat', 'mulus', 'banget', 'bakal', 'repurchase']",1
972,"['tidak ragu', '', 'produk', 'habis', 'angkat', 'kotor', 'residu', 'parah', 'cinta', 'banget', 'harga', 'lumayan', 'kantong', 'tapi', 'pori', 'bantu', 'banget', 'bersih', 'total']",1
973,"['harga', 'usap', 'tidak rasa', '', 'perih', 'coba', 'double', 'bersih', 'lama', 'pandemi', 'blackhead', 'kurang', 'jauh', 'banget', 'tidak bisa', '', 'ganti', 'produk', 'banget']",1
974,"['kagum', 'suka', 'produk', 'kagum', 'hydrabio', 'dehidrasi', 'kondisi', 'baik', 'coba', 'sensitif', 'bersih', 'tapi', 'tidak kering', '', 'rasa', 'lembap', 'tidak goda', '', 'trial', 'bersih', 'luar', 'rekomendasi']",1
975,"['benar', 'suka', 'produk', 'tidak suka', '', 'produk', 'tapi', 'rasa', 'kurang walaupun', '', 'cukup', 'mahal', 'tapi', 'harga', 'bersih', 'efek', 'perih', 'kering', 'repurchase']",1
976,"['banyak', 'bersih', 'cocok', 'tidak bruntus', '', 'breakout', 'parah', 'tidak cocok', '', 'produk', 'coba', 'pertama', 'asli', 'takut', 'breakout', 'tapi', 'tidak komedo', '', 'jidat', 'hilang', 'bersih', 'tidak bukan', '', 'kering', 'tidak aneh', '', 'suka', 'banget', 'butuh', 'banget', 'benar', 'bersih']",1
977,"['coba', 'akhir', 'sangat', 'gentle', 'sensitif', 'tekstur', 'benar', 'suka', 'tebal', 'benar', 'ringan', 'bagus', 'angkat', 'tidak sensasi', '', 'panas', 'tahun', 'lebih', 'belum', 'rencana', 'pindah', 'hati']",1
978,"['senang', 'banget', 'bisa', 'sempat', 'coba', 'angkat', 'sempurna', 'sensasi', 'dingin', 'pasti', 'segar', 'selain', 'asa', 'lebih', 'segar']",1
979,"['tidak ekspektasi', '', 'bagus', 'banget', 'banget', 'banget', 'biasa', 'padahal', 'harga', 'rada', 'mahal', 'mirip', 'lokal', 'lebih', 'murah', 'mirip', 'banget', 'hampir', 'hasil', 'tidak repurchase', '', 'lebih', 'murah']",0
980,"['banget', 'coba', 'produk', 'breakout', 'parah', 'iseng', 'coba', 'ekspektasi', 'tinggi', 'harap', 'cocok', 'tidak timbul', '', 'breakout', 'alam', 'breakout', 'face', 'double', 'bersih']",1
981,"['awal', 'coba', 'kaget', 'banget', 'bagus', 'bersih', 'banget', 'angkat', 'rasa', 'banget', 'bersih', 'segar', 'banget', 'suka', 'bersih', 'sensitif', 'alergi', 'gatal', 'kerja']",1
982,"['bagus', 'banget', 'cocok', 'gampang', 'jerawat', 'segar', 'angkat', 'hempas', 'kotor', 'habis', 'cerah', 'liat', 'segar', 'sayang', 'banget', 'harga', 'mahal', 'lebih', 'rekomendasi']",1
983,"['bagus', 'banget', 'sejak', 'tidak cukup', '', 'tekstur', 'cair', 'banget', 'segar', 'banget', 'mampu', 'bersih', 'waterproof', 'bakal', 'repurchase', 'puas', 'banget', 'produk']",1
984,"['kecil', 'harga', 'mahal', 'banget', 'tidak pengaruh', '', 'bagus', 'double', 'bersih', 'lumayan', 'angkat', 'kotor', 'tapi', 'produk', 'lebih', 'murah']",1
985,"['jujur', 'cocok', 'bisa', 'sih', 'kenal', 'debu', 'sih', 'dasar', 'serum', 'essence', 'banyak', 'guna', 'tapi', 'sayang', 'harga', 'mahal', '']",1
986,"['rasa', 'bagus', 'mahal', 'tapi', 'bersih', 'bersih', 'rasa', 'jerawat', 'masalah', 'perhatiin', 'coba', 'murah', 'tapi', 'banding', 'jauh', 'banget', 'rewel', 'benar', 'bersih', 'padahal', 'kotor', 'iseng', 'kotor', 'debu', 'angkat', 'padahal', 'kotor', 'baik']",1
987,"['coba', 'diskon', 'besar', 'harga', 'lumayan', 'mahal', 'banding', 'produk', 'tidak iritasi', '', 'tidak bau', '', 'wangi', 'bagus', 'produk', 'lebih', 'mahal', 'diskon', 'budget', 'lebih']",1
988,"['tidak ragu', '', 'bagus', 'banget', 'cinta', 'coba', 'balik', 'rasa', 'bagus', 'harga', 'tidak bohong', '', 'walaupun', 'mahal', 'tapi', 'bagus', 'banget', 'sensitif', 'bagus', 'bagus', 'banget']",1
989,"['awal', 'bagus', 'cukup', 'harga', 'tidak bisa', '', 'bohong', 'bersih', 'biasa', 'malas', 'giat', 'favorit', 'benar', 'benar', 'angkat', 'semkain', 'bersih', 'tidak bersih', '', 'double', 'bersih', 'holygrail']",1
990,"['harga', 'tidak bisa', '', 'bohong', 'harga', 'bagus', 'banget', 'tidak bingung', '', 'bersih', 'tidak tangkap', '', 'kotor', 'mantap']",1
991,"['produk', 'banget', 'harga', 'mahal', 'habis', 'tahun', 'benar', 'hapus', 'waterproof', 'tidak rusak', '', 'sensitif', 'tidak minyak', '', 'kusam', 'andal']",1
992,"['banget', 'kondisi', 'jerawat', 'parah', 'sensitif', 'kusam', 'coba', 'double', 'bersih', 'enak', 'banget', 'meski', 'tidak double', '', 'bersih', 'tidak dar', '', 'efek', 'lembut', 'halus', 'rasa', 'lebih', 'cerah', 'efek', 'bersih', 'maksimal', 'cinta', 'banget', 'minus', 'harga', 'lumayan', 'mahal', 'kantong']",1
993,"['tidak hasil', '', 'lebih', 'bersih', 'tidak perih', '', 'sensitif', 'ringan', 'senang', 'banget', 'tidak paling', '']",1
994,"['baik', 'tidak tidak', '', 'tambah', 'iritasi', 'bisa', 'bersih', 'debu', 'baik', 'suka', 'banget', 'bersih', 'bagus', 'tidak wangi', '', 'tidak banyak', '']",1
995,"['coba', 'bersih', 'kecil', 'tidak cocok', '', 'hampir', 'kurang lebih', '', 'tahan', 'habis', 'ganti', 'lebih', 'besar', 'cocok', 'efek', 'bersih', 'sinar', 'cerah', 'rekomendasi', 'banget', 'banget', 'sensitif', 'bagus', 'wajib', 'coba']",1
996,"['coba', 'cocok', 'tidak cocok', '', 'tidak nyaman', '', 'gatal', 'habis', 'tidak enak', '', 'tekstur', 'cair', 'bau', 'bau', 'enak', 'bau', 'suka', 'tapi', 'tidak cocok', '']",0
997,"['awal', 'coba', 'tarik', 'persentasi', 'alkohol', 'ringan', 'tidak lengket', '', 'tidak kering', '', 'hasil', 'bersih', 'debu', 'tidak ragu', '', 'klaim', 'buat', 'cerah', 'belum', 'sih', 'debu']",1
998,"['alih', 'bersih', 'klaim', 'alkohol', 'free', 'pakai', 'rasa', 'lebih', 'ringan', 'lebih', 'angkat', 'kotor', 'banding', 'kering', 'banget', 'perih', 'banget', 'bersih', 'tapi', 'harga', 'jangkau', 'banyak', 'banget']",0
999,"['coba', 'suka', 'double', 'bersih', 'tekstur', 'cair', 'banget', 'benar', 'efektif', 'angkat', 'kotor', 'keren', 'banget', 'tidak alkohol', '', 'efek', 'lembut', 'cerah', 'bagus']",1
1000,"['produk', 'klaim', 'alkohol', 'jujur', 'hasil', 'cukup', 'bersih', 'bukti', 'tidak tapi', '', 'tekstur', 'cair', 'banget', 'kurang suka', '', 'kemas', 'kurang tumpah', '', 'aplikasi', 'lembap', 'sedikit', 'efek', 'coba', 'tapi', 'lama', 'lama', 'hilang', 'alkohol']",0
1001,"['cocok', 'tapi', 'muncul', 'bruntus', 'kurang angkat', '', 'kotor', 'kapas', 'lumayan', 'bersih', 'kurang sensitif', '', 'efek', '']",0
1002,"['benar', 'benar', 'angkat', 'kotor', 'debu', 'tidak jerawat', '', 'bau', 'netral', 'tidak tajam', '', 'banget', 'tapi', 'perih', 'bersih', 'mantap', 'banget']",1
1003,"['repurchase', 'habis', 'botol', 'iseng', 'lama', 'habis', 'akhir', 'coba', 'bagus', 'banget', 'tidak bau', '', 'aneh', 'aneh', 'angkat', 'kotor', 'bersih', 'kadang', 'lebih', 'cerah', 'tidak kering', '', 'suka', 'tidak parfum', '', 'alkohol', 'free', 'cocok']",1
1004,"['cinta', 'ringan', 'banget', 'gampang', 'hapus', 'dosa', 'dosa', 'angkat', 'banget', 'kering', 'tidak enak', '', 'banget', 'habis', 'repurchase']",1
1005,"['bagus', 'angkat', 'kotor', 'rasa', 'segar', 'dingin', 'tenang', 'tidak alkohol', '', 'parfum', 'bisa', 'sensitif', 'banget', 'harga', 'kurang', 'tidak suka', '', 'bau', 'kuat', 'hasil', 'akhir', 'licin', 'kepleset', 'jangan lupa', '']",1
1006,"['coba', 'bersih', 'banget', 'aman', 'tidak kandung', '', 'alkohol', 'lembap', 'aplikasi', 'nyaman', 'prone', 'tidak perih', '']",1
1007,"['awal', 'coba', 'langsung', 'suka', 'banget', 'tekstur', 'ringan', 'bersih', 'mudah', 'cukup', 'katun', 'bersih', 'ekstra', 'katun', 'waterproof', 'habis', 'asa', 'bersih', 'lembap', 'nyaman', 'banget', 'sensitif', 'tidak tinggal', '', 'rasa', 'lengket', 'kering', 'buruk', 'produk']",1
1008,"['produk', 'bagus', 'masalah', 'bersih', 'jauh', 'lebih', 'baik', 'kurang suka', '', 'hasil', 'akhir', 'klaim', 'residu', 'tapi', 'kurang suka', '', 'hasil', 'akhir', 'kering', 'tidak bersih', '', 'jerawat', 'suka', 'sakit', 'tidak basah', '', 'basah', 'balik', 'kurang suka', '', 'hasil', 'akhir', 'basah', 'suka', 'temu', 'rentang', 'harga', 'masalah', 'alkohol', 'paraben', 'parfum', 'free', 'tidak fungal', '', 'jerawat', 'aman', 'kemas', 'suka', 'banget', 'beda', 'harga', 'ribet', 'benar', 'putar', 'putar', 'lebih', 'praktis', 'bagus', 'benar', 'tapi', 'suka', 'suka', 'hasil', 'akhir', 'kering', 'tidak kurang', '', 'suka', 'hasil', 'akhir', 'tapi', 'habis', 'bau', 'aneh']",0
1009,"['tidak bersih', '', 'awal', 'bagus', 'angkat', 'kotor', 'wajah', 'bau', 'sedikit', 'aneh', 'tapi', 'tidak masalah', '', 'pakai', 'lembap', 'segar', 'tidak kering', '', 'kesat', 'mudah', 'harga', 'tidak uras', '', 'kantong', 'bagus', 'suka']",1
1010,"['salah', 'mutiara', 'putih', 'beda', 'abai', 'produk', 'bagus', 'masalah', 'bersih', 'jauh', 'lebih', 'baik', 'kurang suka', '', 'hasil', 'akhir', 'klaim', 'residu', 'tapi', 'kurang suka', '', 'hasil', 'akhir', 'kering', 'tidak bersih', '', 'jerawat', 'suka', 'sakit', 'tidak basah', '', 'basah', 'balik', 'kurang suka', '', 'hasil', 'akhir', 'basah', 'suka', 'temu', 'rentang', 'harga', 'masalah', 'alkohol', 'paraben', 'parfum', 'free', 'tidak fungal', '', 'jerawat', 'aman', 'kemas', 'suka', 'banget', 'beda', 'harga', 'ribet', 'benar', 'putar', 'putar', 'lebih', 'praktis', 'bagus', 'benar', 'tapi', 'suka', 'suka', 'hasil', 'akhir', 'kering', 'tidak kurang', '', 'suka', 'hasil', 'akhir', 'tapi', 'habis', 'bau', 'aneh']",0
1011,"['repurchase', 'wangi', 'hampir', 'tidak mampu', '', 'angkat', 'bagus', 'tidak remover', '', 'angkat', 'bersih', 'tidak kesat', '', 'suka']",1
1012,"['bagus', 'banget', 'tidak harum', '', 'bersih', 'angkat', 'tidak hari', '', 'bersih', 'angkat', 'warna', 'tingkat', 'lebih', 'cerah', 'bagus', 'banget']",1
1013,"['suka', 'kandung', 'alkohol', 'harum', 'sih', 'tidak pengaruh', '', 'meski', 'tapi', 'double', 'bersih', 'pengaruh', 'banget', 'double', 'bersih']",1
1014,"['lama', 'hampir', 'sensitif', 'minyak', 'aman', 'lumayan', 'angkat', 'kotor', 'ringan', 'waterproof', 'lumayan', 'susah', 'tekstur', 'cair', 'tidak panas', '', 'cekit', 'cekit', 'rekomendasi']",1
1015,"['tidak kering', '', 'asa', 'lembap', 'tapi', 'lapis', 'tidak nyaman', '', 'tidak langsung', '', 'produk', 'alkohol', 'free', 'sensitif', 'bisa', 'bukan tidak', '', 'performa', 'hapus', 'biasa', 'bersih', 'debu', 'bersih', 'debu', 'bagus', 'banget', 'benar', 'angkat', 'kotor', 'repurchase', 'suka', 'banget', 'harga', 'jangkau', 'banyak', 'temu']",1
1016,"['ampuh', 'bersih', 'noda', 'tapi', 'sedikit', 'kering', 'kurang tambah', '', 'sedikit', 'jauh', 'lebih', 'nyaman', 'pakai', 'tidak repurchase', '']",0
1017,"['baik', 'hampir', 'tidak bisa', '', 'pindah', 'coba', 'breakout', 'tekstur', 'tidak cair', '', 'kental', 'sedikit', 'tapi', 'tidak lengket', '', 'wangi', 'tidak alkohol', '', 'semkain', 'tidak cinta', '', 'angkat', 'kotor', 'juara', 'bersih', 'hapus', 'angkat', 'tidak suka', '', 'mutiara', 'belum', 'coba', 'cocok', 'banget']",1
1018,"['repurchase', 'habis', 'botol', 'iseng', 'lama', 'habis', 'akhir', 'coba', 'mudah', 'banget', 'temu', 'angkat', 'kotor', 'bersih', 'kadang', 'liat', 'lebih', 'cerah', 'tidak kering', '', 'tarik', 'aplikasi', 'repurchase', 'cocok', 'banget']",1
1019,"['habis', 'kurang beda', '', 'sering', 'tarik', 'klaim', 'alkohol', 'cepat', 'bersih', 'tebal', 'boros', 'bisa', 'bersih', 'bersih', 'bersih']",1
1020,"['tidak awal', '', 'banget', 'langsung', 'asa', 'panas', 'padahal', 'tidak tidak', '', 'banyak', 'buat', 'iritasi', 'tidak cocok', '', 'tapi', 'alam', 'tidak suka', '', 'tidak cocok', '', 'harga', 'bagus', 'coba', 'cocok', 'bagus', 'murah', 'harga']",0
1021,"['bersih', 'diskon', 'awal', 'coba', 'bagus', 'bisa', 'angkat', 'kotor', 'tidak reaksi', '', 'negatif', 'lama']",1
1022,"['tarik', 'klaim', 'alkohol', 'tapi', 'parfum', 'aroma', 'aneh', 'tidak masalah', '', 'bersih', 'boros', 'bersih', 'enak', 'banget', 'asa', 'benar', 'benar', 'bisa', 'nafas']",1
1023,"['bagus', 'banget', 'selain', 'bisa', 'bersih', 'rasa', 'semkain', 'cerah', 'coba', 'banget', 'dasar', 'gampang', 'bersih', 'kotor', 'selain', 'coba', 'tapi', 'jujur', 'pengaruh']",1
1024,"['tahun', 'lebih', 'cocok', 'habis', 'rasa', 'lembap', 'tidak efek', '', 'kering', 'efek', 'cerah', 'tapi', 'tidak rasa', '', 'bersih', 'cukup', 'ganti', 'kapas']",1
1025,"['senang', 'klaim', 'alkohol', 'bagus', 'bersih', 'bersih', 'habis', 'aktivitas', 'formula', 'ringan', 'kemas', 'bagus', 'tidak mudah', '', 'tumpah', 'tapi', 'boros', 'bersih', 'butuh', 'kapas', 'benar', 'benar', 'bersih', 'banger']",0
1026,"['harga', 'kualitas', 'tidak tidak', '', 'jelek', 'biasa', 'tidak boleh', '', 'bersih', 'lumayan', 'tapi', 'creamy', 'tidak bersih', '', 'hasil', 'tidak bruntus', '', 'jerawat']",0
1027,"['bersih', 'tidak sering', '', 'habis', 'warna', 'kapas', 'tidak jauh', '', 'beda', 'produk', 'aplikasi', 'aroma', 'tidak sengat', '', 'tapi', 'aroma', 'harga', 'jangkau', 'lumayan', 'rasa', 'sedikit', 'lebih', 'bersih', 'efek', '']",0
1028,"['sayang', 'kamar', 'enak', 'tidak parfum', '', 'alkohol', 'tekstur', 'cair', 'bersih', 'banget', 'bersih', 'residu', 'residu']",1
1029,"['kurang suka', '', 'tidak hasil', '', 'akhir', 'tidak enak', '', 'sakit', 'kencang', 'usap', 'tidak angkat', '', 'kotor', 'tapi', 'coba']",0
1030,"['banyak', 'bagus', 'tapi', 'tidak cocok', '', 'kulit', 'minyak', 'tambah', 'minyak', 'muncul', 'komedo', 'jerawat', 'angkat', 'susah', 'tidak cocok', '', 'kulit', 'kering', 'suka']",0
1031,"['benar', 'enak', 'banget', 'bersih', 'banget', 'bisa', 'angkat', 'tapi', 'tidak habis', '', 'perih', 'cocok', 'tidak bingung', '', 'padahal', 'suka', 'banget', 'bisa', 'angkat', 'kotor']",0
1032,"['bau', 'tidak ganggu', '', 'alkohol', 'awal', 'coba', 'tidak takut', '', 'lumayan', 'angkat', 'aman', 'harga', 'jangkau', 'enak', 'gampang']",1
1033,"['banyak', 'rasa', 'bisa', 'angkat', 'kotor', 'bisa', 'kotor', 'banget', 'banding', 'kurang semangat', '', 'angkat', 'kotor', 'enak', 'tidak parfum', '', 'aman', 'aman']",1
1034,"['habis', 'kecil', 'besar', 'bagus', 'sinar', 'habis', 'langsung', 'liat', 'tambah', 'lebih', 'bersih', 'suka', 'banget']",1
1035,"['tekstur', 'cair', 'biasa', 'efektif', 'bersih', 'kotor', 'tidak wangi', '', 'parfum', 'tidak kering', '', 'tarik', 'tidak efek', '', 'negatif', 'produk', 'gampang', 'mana', 'harga', 'jangkau', 'coba']",1
1036,"['baik', 'jatuh', 'asli', 'lebih', 'tidak kecewa', '', 'produk', 'tidak perih', '', 'mata', 'tapi', 'bisa', 'angkat', 'dosa', 'kotor', 'senang']",1
1037,"['parfum', 'nyaman', 'banget', 'luka', 'tidak perih', '', 'habis', 'tidak rasa', '', 'lengket', 'benar', 'usap', 'bersih', 'kotor', 'kurang cocok', '', 'bersih', 'waterproof', 'tidak bisa', '', 'bersih', 'ulang', 'tidak bisa', '', 'bersih', 'bersih', 'debu', 'kotor', 'nyaman', 'banget', 'kurang', 'tidak bersih', '', 'bisa', 'tapi', 'tidak bersih', '']",0
1038,"['banyak', 'rekomendasi', 'produk', 'bagus', 'tapi', 'nyata', 'coba', 'wajah', 'tidak cocok', '', 'sedikit', 'kasar', 'asa', 'tarik', 'lama', 'lama', 'pipi', 'bruntus']",0
1039,"['bagus', 'coba', 'cinta', 'alkohol', 'aman', 'sensitif', 'parfum', 'sensitif', 'hadap', 'wangi', 'wangi', 'mampu', 'bersih', 'bersih', 'ringan', 'debu', 'asa', 'nyaman', 'iritasi', 'merah', 'masalah', 'guna', 'tidak asa', '', 'minyak', 'minyak', 'kusam', 'super', 'nyaman']",1
1040,"['efektif', 'bersih', 'tidak perih', '', 'sensitif', 'jerawat', 'prone', 'jauh', 'nyaman', 'sensasi', 'rasa', 'lengket', 'habis', 'langsung', 'lumayan', 'tidak nyaman', '', 'tapi', 'suka', 'banget']",1
1041,"['produk', 'suka', 'greget', 'kusam', 'kadang', 'kusam', 'kusam', 'banget', 'tekstur', 'cepat', 'serap', 'coba', 'produk', 'tidak cocok', '', 'balik']",1
1042,"['bakal', 'sensitif', 'tidak cocok', '', 'kering', 'tekstur', 'benar', 'benar', 'bantu', 'angkat', 'kotor', 'wajah', 'tapi', 'usap', 'angkat', 'rata', 'benar', 'benar', 'bersih']",1
1043,"['kemas', 'lama', 'tarik', 'alkohol', 'coba', 'nyaman', 'bau', 'tidak sangat', '', 'tapi', 'kalem', 'benar', 'benar', 'bersih', 'habis', 'rasa', 'segar', 'sinar', 'awet', 'banget', 'tidak cukup', '']",1
1044,"['harga', 'jangkau', 'kurang', 'bibir', 'asa', 'mudah', 'mudah', 'hapus', 'warna', 'botol', 'segar', 'repurchase']",1
1045,"['bagus', 'banget', 'super', 'sensitif', 'sedikit', 'sedikit', 'jerawat', 'produk', 'sangat', 'sangat', 'cocok', 'bau', 'tidak ganggu', '', 'gentle', 'bersih', 'kotor', 'langsung', 'angkat', 'lebih', 'angkat', 'kotor']",1
1046,"['awal', 'coba', 'enak', 'banget', 'tidak kering', '', 'enak', 'produk', 'angkat', 'maksimal', 'banget', 'sensasi', 'dingin', 'kulit', 'tapi', 'sayang', 'produk', 'susah']",1
1047,"['cocok', 'promo', 'remover', 'habis', 'jadi', 'coba', 'lama', 'belum']",1
1048,"['bagus', 'banget', 'sensitif', 'banyak', 'banget', 'coba', 'tapi', 'tidak cocok', '', 'akhir', 'bagus', 'bersih', 'kotor', 'tapi', 'produk', 'kurang angkat', '', 'kotor', 'bersih', 'awal', 'bersih', 'minyak', 'bisa', 'bersih', 'kotor', 'face', 'gampang', 'banget', 'cari', 'rekomendasi']",1
1049,"['jerawat', 'prone', 'sensitif', 'kandung', 'cerah', 'tapi', 'cocok', 'tidak kering', '', 'halus', 'tidak jerawat', '', 'kuat', 'angkat', 'tidak berat', '', 'biasa', 'kapas', 'benar', 'bersih']",1
1050,"['salah', 'lokal', 'aman', 'super', 'sensitif', 'wangi', 'tidak sangat', '', 'cukup', 'kapas', 'cukup', 'kapas', 'penuh', 'waterproof', 'kurang bisa', '', 'angkat', 'bantu', 'remover']",1
1051,"['tidak bagus', '', 'warna', 'suka', 'muncul', 'bruntus', 'kadang', 'padahal', 'klaim', 'hampir', 'mirip', 'alkohol', 'tapi', 'enak', 'bersih', 'lembut', 'kurang kadang', '', 'muncul', 'jerawat', 'lebih', 'enak']",0
1052,"['bekas', 'lumayan', 'suka', 'lembut', 'alkohol', 'tidak perih', '', 'reaksi', 'negatif', 'sensitif', 'tidak breakout', '', 'power', 'bersih', 'lumayan', 'bagus', 'harga', 'super', 'jangkau', 'jangkau']",1
1053,"['bagus', 'banget', 'produk', 'coba', 'awal', 'habis', 'benar', 'hapus', 'bagus', 'banget', 'lembap', 'tapi', 'coba', 'produk', 'coba', 'produk', 'rekomendasi', 'banget', 'bisa', 'langsung', 'penuh', 'belum', 'harga', 'jual', 'murah']",1
1054,"['awal', 'cocok', 'jerawat', 'angkat', 'kotor', 'penting', 'tidak breakout', '', 'senang', 'banget', 'bisa', 'cocok', 'produk', 'harga', 'jangkau', 'gampang', 'repurchase', 'cocok']",1
1055,"['awal', 'coba', 'bagus', 'angkat', 'kotor', 'tidak perih', '', 'tidak kering', '', 'hasil', 'akhir', 'tapi', 'lengket', 'hasil', 'akhir', 'tapi', 'tidak masalah', '', 'langsung', 'tidak tapi', '', 'balik']",0
1056,"['bagus', 'banget', 'awal', 'botol', 'cocok', 'suka', 'cukup', 'bersih', 'efek', 'enak', 'tidak aneh', '', 'aneh', 'harga', 'jangkau', 'gampang', 'temu', 'mana', 'bagus']",1
1057,"['salah', 'cocok', 'bersih', 'cerah', 'bisa', 'nafas', 'cocok', 'sensitif', 'kadang', 'rewel', 'buruk', 'buruk', 'langsung', 'tidak ragu', '', 'bagus']",1
