id_train,review,label
5340,"Sunscreen dari emina ini yg aku harap-harap bakal cocok di kulit karena banyak orang yang merekomendasikan dan harganya affordable. Teksturnya seperti cream dan fragrancenya cukup kuat. Saat dioleskan kecepatan penyerapan gak terlalu cepat dan rasanya greasy bangett. Sayang saat mencoba pemakaian selama 3x, kulitku yang kombinasi malah jadi tambah berminyak mengakibatkan muncul satu/dua jerawat. Jadi aku gak lanjutkan pemakaiannya????",0
5341,"sudah bertahun-tahun pakai facial wash ini tapi baru menyadari efek dari facial wash si garnier sakura white, bikin wajahku ketarik dan kering, tapi emang setelah cuci muka wajah jadi keset, bikin wajah aku kusam dan memang minyak diwajahku keangkat, sangat tidak nyaman pakai ini, busanya tidak banyak dan wanginya enak, repurchase? ????",0
5342,Bagusss banget ya ga boong! Beli karna kemasannya unyu. Teksturnya thick tapi gampang diblend dan wanginya juga enak. Sebiji jagung udah bisa buat semuka dong. Bikin cerah tapi ga lebay. Sayangnya masi comedogenic :(,1
5343,tahun lalu masalah kulit aku oily banget. terus karena aku pingin nyobain pake skin care gitu dan karena aku masih sma juga jadi aku cari skin care yang harganya masih terjangkau gitu kan buat pelajar tapi setelah aku beli emina yang brightstuff ini ga cocok di aku. malah muka aku makin parah sampe breakout gitu padahal baru dipake semingguan,0
5344,"packagingnya biasa aja facial wash tube gt gak terlalu besar ukurannya jadi enak dibawa travelling. facial wash ini teksturnya creamy warna putih gt wanginya harum enak gak nyengat. lembut juga pas dipakai, gak berasa harsh dikulit. waktu bilas juga enak2 aja ga ada masalah sihh ga terlalu merasa ketarik.. tp ternyata lama kelamaan numbuhin jerawat aku lumayan banyak... and yup! aku gabisa pake produk yg lightening or brigtening. sedih bgt yaa.. krn pas aky stop penggunaan produk ini, jerawatku mendingan",0
5345,"Moisturizer ringan yang cocok digunakan di pagi hari. Teksturnya gel , mudah diratakan dan cepat meresap. Setelah meresap nggak benar-benar hilang, muka terasa lembap tapi tidak berminyak. Menurutku, dia tidak mempengaruhi pemakaian sunscreen dan make up setelahnya, malah make up lebih awet. Sepertinya karena hidrasinya tercukupi, jadi produksi minyak terkontrol.",1
5346,"Sayang bgt masker ini ga ngefek apa2 diwajahku, tapi cocok wanginya untuk relaxing. Saat dibilas agak susah soalnya licin jd harus lebih digosok. Semenjak itu aku jd jrg pake ini ya paling cuma iseng aja gt hehe",0
5347,"dulu awal pake nc dari wardah panas bgt dimuka merasa kusam dong esoknya tpi itu pas masih kemasan lama yg step 1. sekarang nyobain lagi karna mau juga kek orangorang pake krim siang malam wkw ternyata ini bagus jga, jerawatku juga g makin bnyak dan g numbuh baru. alhamdulillah pengen bgt mulai dulu cocok sma skincare wardah????????",1
5348,"Penyelamat banget! Teksturnya matte tapi tetap moisture dan bentuk nya travel friendly. Efek ke wajah gue juga nggak beri yang negatif. Harga juga nggak perlu ditanyakan ke affordable-annya, cukup 40rb an saja. Will be my forever, sunscreen, maybe? :)",1
5349,"Ini masker wanginya enak bisa ngatasin stress ,aku beli ini karna ada greenteanya soaknya biasanta bisa ngatasin oily sama acne gt cm doesn't work on me malah jd tambah oily,trus ini ada efek lembabnya mungkin di kulit yg kering cocok,trus aku malah jd bruntusan",0
5350,"pertama kali aku make sunscreen dari emina, karna kepepet butuh sunscreen murah. dari teksturnya thick kayak lotion agak ke ijo ijoan. pas dipake ada efek cool di kulit jadi keliatan seger aja pakenya. aku pake semuka dan gaada reaksi perih di area mata, padahal banyak yang bilang suka perih tapi di aku nggak:) oil controlnya lumayan bagus untuk di dalam ruangan, walaupun aku make make up tetep bagus dan nempel. oiya jadi ini review sementara aku karna aku baru pake belom lama juga, jadi bintang bisa aja berubah lain waktu.",1
5351,"Beli ini karena kemasannya imut pink2 gitu , enak aja si dipake nya , baunya ngga ganggu sama sekali , teksturnya agak susah diblend yaa , kelebihan produk ini kalo dibawah berpergian gamakan tempat banyak next mau coba moisturizer yang lain aahh",1
5352,"Aku cukup terkesan dengan semua facial foam dari Brand Garnier karena ga pernah menimbulkan masalah baru, bahkan untuk kulitku yang sensitif. Khusus varian ini, aku suka banget sama wanginya yang flowery tapi ga kenceng banget. Setelah cuci muka, kulit terasa halus dan ga ketarik, oh ya selama pemakaian ini kulitku ngga kusam dan malah berangsur cerah",1
5353,"Bagus sih, bikin kulit hydrated gitu jadi kulit wajah tuh terasa kenyal. Tp di kulit aku ga cocok, bikin bruntusan di dahi. Mau aku jual aja msih ada 90% isinya 80rb aja. Yg minat hub WA 085777478471
",0
5354,"pernah pake ini dulu sebelum terlalu ngerti skincare2an. harganya 17rb an. yaa gabisa expect terlalu tinggi lah sama harga segitu. cm kayaknya ini tipe pelembab yg langsung matte gitu, kurang cocok buat kulitku yg kering. jatohnya malah jd kusem. abis ngabisin 1 tube lgsng ga repurchase lagi",0
5355,Aahhhh nggak nyesell nyobain Npure face wash cica series ini benar benar wort it di aku cocok sih nggak bikin wajah ke tarik terus yang paling aku suka di foammyy gitu jadi bisa hemat banget tahan lama lembut aromanya juga bikin nyaman bangett,1
5356,"Beli pas promo karena harganya lumayan pricey untuk pembersih wajah, tapi memang ini bener2 kayak air banget tapi yang bisa angkat kotoran2 wajah & make up. Cocok buat dibawa jalan2 apa lagi yg long flight ngebet cuci muka (ps : ini ga disarankan tapi kalau kepepet lain cerita, tp pilihan ditanganmu) males cuci muka di pesawat, aku pernah pakai ini aja buat apus semua kotoran muka lalu ga bilas tinggal tidur, dikulitku sih aman yaaaaa, berasa lumayan bersih walau agak ga afdol kalau belum cuci muka pakai sabun wajah, tapi lumayan menyelamatkan disituasi yang 'agak mendesak' ðŸ˜…âœŒðŸ»",1
5357,"Facial wash ini dikulit aku benerÂ² bikin efek ketarik yang lumayan mengganggu di aku, padahal uda pake toner tapi efek ketarik nya masi kerasa, dan akhir nya memutuskan berhenti pake
âšªTekstur : Cream
âšªEfek : bikin ketarik dikulit aku yang normal
âšªAroma : Seger sih menurut aku
âšªPackaging : tupe",0
5358,"bagus sih ini, dia bener² bikin muka jadi fresh dan keset tapi gak sampe yg ketarik, busanya ini lumayan ya buat facial wash, dia agak susah dikeluarin dari tube nya krn emg produk ini rada keras? sejauh ini dia gak ngasih reaksi negatif ke kulitku",1
5359,Awak pemakaian bikin wajah terasa lebih cerah gitu. Senang aja liat wajah di cermin kalau habis cuci muka pakai ini. But so sadly FW ini bikin kulit aku kering banget ????. Keringnya itu sampai bikin wajah aku mengelupas dan muncul jerawat akibat luka gitu. Sayang banget padahal aku suka efek brightening nya :(,0
5360,"Tertarik beli ini karena ada temen yang review kalau produknya nggak ninggalin white cast. Ya emang sih gak white cast, tapi teksturnya gak enak banget menurutku. Teksturnya berat dan susah diaplikasiin, trus claimnya matte & fresh yang kukira akan cocok di kulitku yang cenderung normal-berminyak eh ternyata malah bikin makin berminyak. Bener-bener gak sesuai sama kliamnya. Udah gitu kalau dipakai untuk re-apply ngerusak make-up banget karena teksturnya yang cenderung ""berat"". Tapi kalau dari segi harga ya cukup affordable sih, kemasannya juga enak buat dibawa-bawa. ",0
5361,"Salah satu facial wash favorit aku ketika kulit lagi breakout dan banyak komedo. Teksturnya enak, gentle banget pas dipake, ngga ada bau yang menyengat, dan ngga ada kandungan alkohol jadi bagus bgt buat kulit berjerawat/kulit sensitif, ada kandungan AHA BHA nya juga. Setelah selesai cuci muka pake hada labo ini mukaku ngga ada rasa ketarik/kering sama sekali. Pokoknya luvv banget sama produk ini..",1
5362,"Sesuka itu sama facial washnya npure yang ini, foamy jadi lembut di wajah dan habis bilas pun bikin wajah lembut bersih. Pakai dikit aja udah cukup buat satu wajah, kandungannya npure ga pernah salah sih ini. Packagingnya juga travel friendly banget ????????",1
5363,"Aku beli yg versi mini nya sih, ga cocok pakai yg ini. Baru 2 kali pakai bsok paginya banyak muncul bintik2 merah di wajah. Wah aku panik banget sih tp pas aku stop pemakaian yg ini udh ga ada lagi bintik2 kemerahan di wajahku. Aku lebih cocok yg lavender. ",0
5364,"pertamanya aku cuma iseng beli ini karna lagi flash sale hihi???? aku juga baru pertama kali pakai produk pond's pas nyobain enak suka banget sama wanginya, lembut di kulit pokonya suka.. yang belum cobain buruan cobain deh",1
5365,"Teksturnya kaya gel, busanya sedikit.Awal2 coba, baunya agak ga enak.Tapi lama2 biasa aja baunya. cleanser ini gentle banget kalo kta aku. Cocok bgt buat yg kulitnya kering. Ngga bikin ketarik di muka. Suka Banget sama cleanser ini.",1
5366,"overall oke sih, meratakan warna kulit wajah, kayak naik setingkat gitu warna kulitnya, ga bikin berminyak atau yang gimana-gimana gitu. Tapi herannya kenapa tiap kali abis pakai ini malemnya waktu ngebersiin muka langsung ada jerawat gituu, ga nanggung2 bukan berutusan lagi tapi jerawat gede dan perihhh ih",1
5367,"Aku make yang versi sachetnya, harganya cuma 4k. Awal make si bagus ya, muka ku jadi halus, membantu mengurangi minyak tapi sedikit, trus jga bisa mengurangi jerawat, tapi agak lama. Worth it si sama aku.",1
5368,Pertama kali aku pake ini bener bener wajah aku jadi lembab banget dan aku pake rutin hasil nya bagus banget bikin glowing dan lebab dan yang aku suka textur nya itu cair tapi ngga lengket. aku udah order ini beberapa kali dan yang aku rasain dimuka aku bener bener bagus banget ðŸ˜,1
5369,"Masker wash off ini efeknya emang ya melembabkan aja sih ga gitu brasa apa2 bgt, mungkin yah sesuai sama harganya efeknya, deep cleansing bgt ya engga, efek hangat2 pas dipake sama paling wanginya enak udah. Thats it",0
5370,"Seneng banget nemu sunscreen nivea yang satu ini, ga bikin kusam dan ga bikin breakout ataupun efek negatif lain. Teksturnya juga enak gampang banget diratain di wajah dan cepet terserap. Harganya juga ga terlalu mahal untuk isian yang lumayan menurutku dan termasuk awet jugaak ????",1
5371,"Banyak yang ngereview kl sunscreen ini bagus, nggak bikin oily, gampang meresap, dan nyaman dipake. Yapsss dan akupun merasakan itu semua. Akhirnya nemu sunscreen yang cocok dan nyaman dipake. Walau dah digunain berjam jam, dia gak bikin oily. Karena selama ini males pake sunscreen karena kulit jadi berminyak dan nggak nyaman. ",1
5372,"cream ini bikin kulit aku yang sawo matang jadi abu"", whitecast parah dan bikin pori pori ku jadi keliatan jelas. klau dipake sebelum foundation, bikim foundation ku jadi cakey gitu. dan yang paling aku ngga suka bikin mukaku bruntusan dalam sekali pemakaian. pokoknya cukup sekali dah pake ini????",0
5373,iseng iseng beli karna banyak yang rekomendasiin katanya bagus pas dicoba aku gasuka:((( di aku bikin kusammmm terus muncul beruntusan lengket lama nyerap kemuka nya menurutku gaenak dipakenya tapi kalo wangi nya enak sih harganya juga murah,0
5374,"Produk ini aku pakai serangkaian dengan milk cleansernya, terkadang setelah pakaiÂ face wash, lalu aku bersihkan lagi pakai iniÂ untuk mengembalikan keseimbangan PH kulit dan meringkas pori-pori, setelah pemakaian, kulit jadiÂ segar dan terasa dingin, wanginya cukup strong,Â dia ada kandungan ethanolnya, yang manaÂ tidakÂ cocokÂ untukÂ kulitÂ sensitif,Â untungnya dia tidak menimbulkan reaksi negatif di kulitku .",0
5375,"Sebagai night cream ini gk terlalu thick bgt sih, teksturnya emg creamy bgt sih. Ada wangi yang sama persis kaya rangkaian niacinamide yang lain, tapi sama sekali gk ganggu. Sebagai claim buat brightening setelah abisin satu jar blm bgtu keliatan bgt sih.",1
5376,"fw pertama akuu pas sd kls 6an, awal make ini oke oke aja, ga bikin muka ketarik/keset jg malah jd kenyel, tp setelah mau abis gatau knp jd breakout parahh, bnr bnr smpe jerawat semuka muka huhu,gatau sih ini karena fw ini atau embg baru puber tp kata tmn aku yg make ini jg awalnya cocok tp dia breakout setelah botol kesekian, gatau knp dia efek ga cocoknya terlalu lama, pdhl murah, gampng dicari, trs teksturnya enak",0
5377,"Memang sih setelah cuci muka rasanya kaya gimana gitu, kaya kurang bersih. TAPIIIII, dia gada bubbly dan ga bikin muka kaya ketarik sehabis muka kita kering. Bikin wajah kenyal dan terasa banget terhidrasi. Aku bahkan rekomen ke mama papa aku untuk cobain produk ini.",1
5378,ini gangaruh samsek buat jerawat ku tapi kalo ada jerawat numbuh baru bisa ilang tapi jugaa lama sekitar 3harian semakin lama semkin lama dicoba makin ga coocok sma produk acnes gda ngaruh buat jerawat,0
5379,"face wash satu ini enak banget di muka aku yang berminyak. ada sensasi dingin tapi ga strong sih tapi dinginnya bikin seger kayak langsung bikin mata melek. teksturnya thick, busanya banyak dan after cuci muka ga bikin tertarik. love this product!",1
5380,baru 4 hari pake ini dan langsung ada kaya beruntusan gitu di dahi huhu padahal pakai niacinamide the ordinary cocok makanya penasaran banget pake somethinc ini soalnya banyak yg bilang kalau lebih ngaruh si somethinc ini buat ngilangin bekas jerawat. mau aku preloved aja (domisili bandung),0
5381,"CINTA BANGET SAMA INI!!!???????? Terutama untuk yang khusus oil control. Awal mulai coba skincare tuh nyoba ini, pas coba ganti yang lain ga pernah cocok ujungnya balik lagi ke produk ini. Minyak dan jerawat jadi lumayan banyak berkurang semenjak pake ini. Berniat gak akan ganti lagi ke lain hati❤️????",1
5382,"Pertama kali coba somethinc ini aku punya expect tinggi soalnya banyak review yang bilang ini tuh bagus, tapi ternyata aku gak cocok gak tau tiba tiba pas malamnya pake eh pagi pagi muka aku malah jadi merah merah. Kayaknya emang kulit mukaku terlalu sensitif jadi harus hati hati pilih product.",0
5383,"Beli ini krn kena racun katanya bagus bet,dan pas dicoba beberapa kali bikin muka bruntusan sedih bgt produk ini g cocok pdhl bagus di org:"") ada yg mau? masih 95% beli di 
soco wa aja ya 081324721715",0
5384,"Biasanya aku pake ini sehabis make retinol karna setelah pemakaian retinol muka jadi super gersang, dan pas pake ini kulit jadi terhydrasi lagi ditambah sama pelembab hadalabo warna pink super mantep, ga cocok dipake tiap hari kalo di aku yang comby karena makin nambah minyak ðŸ˜–",0
5385,"Beli ini karena direkomen sama fd. Dan ternyata memang bagus, teksturnya spt gel gitu cepat menyerap kedalam kulit. Kandungan SPF nya cukup...ga berani pake terlalu banyak dimuka krn bs sedikit oily gitu. ",1
5386,Aaaaaa parah banget selama ini baru tau kalau ada moisturizer buat malam hari dan akhirnya kucoba deh dan uda berjalan seminggu and then gilaa hasilnya bikin kaget sebagus itu karna ada perpaduan 7 WHITENING complex nya jadi hasil nya bener-bener nyata,1
5387,"bener2 udh berharap bgt bakal cocok krn liat review2 orang rata2 pada cocok, tapi ternyata di aku malah muncul jerawat2 kecil dan bruntusan, jadi aku mau jual ajaa, aku baru make 2 kali (4 tetes) & ga langsung kena ke muka, aku jual yg 20ml yaa, aku jual 90k, yg mauu boleh chat di 081289639343 aja yaa",0
5388,"foamy tapi gak ketarik. ini lumayan enak buat dipakai pagi atau malam hari. baunya juga samar-samar aja. aku biasa sekali pump cukup untuk semuka. tapi kalau mau sama leher, aku pakainya 1,5 pump. kalau untuk efeknya sih gak tau ya. tapi ini terjangkau harganya dan bisa langsung templok ke muka karena udah dalam bentuk foam.",1
5389,"Waktu itu beli share in jar nya dan lgsg pede bgt beli banyak giti :( pake ini pas wajah aku lg bruntusan karna liat review orang2 yg katanya bagus untuk ngecalm bruntusan dan juga jerawat. Etapi pas pertama kali nyobain itukan emang kaya ketarik parah deh muka kita pas keringnya, dan setelah bilang ya ampun mukaku merah2 jadi perih gitu, trus aku pake ke2 kalinha dan sama aja donggg:( duh sumpah gamau pake lagi sampe situu karna sakit juga gakuat dehh dan gada perubahan baik di wajah akuu. Repurchase? BIG NO.",0
5390,"beli ini karena ini variant untuk kulit berjerawat dan acne prone, sekali pake langsung muncul jerawat gede dan beruntusan, aku lanjutin pake karena kupikir bukan ini penyebabnya, dan beruntusan makin banyak, aku stop pake dan beruntusan mulai sembuh , tapi masih gak yakin kalo ini penyebab bruntusan dan jerawat aku pake ini lagi,  tanpa rangkaian skincare lain, dan memang langsung jerawatan, bener bener gak cocok sih di kulitku :( ",0
5391,"suka,wanginya seger banget,,dan bikin lembab juga,,saya pake ini sebelum makeup or skincare,,cuma yg gak sukanya di semprotannya itu yg mnurutku kurang halus,jadi pas d semprot ,cairan yg keluar tuh lumayan bnyak,,dan agak pedih di mata jadinya kalau pas mau meleknya????,jadi harus yg agak jauh jarak penyemprotannya",1
5392,"Ini cocok di kulitku yang cenderung oily, ngebersihin wajah setelah aktivitas seharian tapi ga bikin kulit kering masih ada efek melembabkan, ga bikin kulit berjerawat atau break out, untuk mencerahkan aku belom dapet efeknya",1
5393,"Say sorry untuk produk ini, awal pemakaian kulitku yang oily acne prone ini jadi kering banget,gak nyaman.
Pemakaian hari ke 2 malah timbul jerawat kecil-kecil, aku coba lagi di hari ke-3 timbul bruntusan.
Repurchase : Pasti tidak,secara tidak cocok dikulitku",0
5394,"Cobain ini bbrp bulan yg lalu pas lagi breakout dan ternyata sangat nggak ngaruh, padahal berharap banyak sama spot treatment ini.. Harganya juga terjangkau jadi aku rada takut buat nerusin pake ini. In the end produknya akhirnya nggak kepake..",0
5395,"Awalnya beli karna penasaran banget sama masker ini, Kayak sejuta umat (terutama anak sekolah) pake produk ini, ternyata pas dipake untuk kulit jenis combination dan agak sensitive kayak aku bener bener gacocok sama sekali. Kulit jadi kemerahan dan timbul jerawat jerawat kecil. tapi dikulit temen temen aku yang normal, masker ini fine fine aja kok, disesuain aja sama jenis kulit dan kebutuhan kalian",0
5396,"pertama kali make dikenalin temen, soalnya dia cocok make itu, trus kucoba, awlanya enak enak aja, pas udah kelamaan, jadi gatel2 dan merah, trus numbuh bbanyak jerawat dan bruntusan. mungkin emang ga cocok di wajah aku yang sensitif, akhirnya jadi Breakout",0
5397,"Sedih banget ga cocok pake serum dari garnier sakura white huhu baru 2 kali pake langsung ada jerawat muncul dipipi dan gatel banget padahal berharap cocok pake produk ini :( 
Wangi nya enak , teksturnya kaya ada butiran butiran mutiaranya gitu tapi cepet nyerepnya .",0
5398,"Ini adalah sunscreen pertama aku, Ya Allah gila secinta itu dan sebagus itu, dia lembut dan finish nya glowing dan menurut aku gak bikin kusam dan beruntusan, lembut dan melembabkan juga, mudah di blend dan cepat meresap. Engga tau in ud repurchase yang keberapa, intinya sejak aku ngerti SUNSCREEN ITU WAJIB, inilah andalanku dan masih gak bisa berpaling. repurchase? OF COURSE ????????",1
5399,"Ga cocok, blas. Langsung bruntusan. Kesel. Berharap cocok sama produk-produk yg berbau snail, karena sebenernya khasiat snail itu bagus untuk kulit. Tp masih ada keinginan coba produk snail brand sebelah cm hilangin kesel dulu deh hehe.",0
5400,ini pencuci muka pertama kali aku pake kelas 6sd. sempat berhenti pake pencuci muka ini dan pakai lagi awal kuliah karena ga cocok sm suatu brand facewash. semenjak pake facewash ini jerawat lumayan berkurang dan after bilas wajah tidak terasa ketarik yang berlebih. suka banget sama produk ini,1
5401,"teksturnya lucu kaya gel tapi kaya puding juga tapi kaya melting gitu. seinget aku gaada baunya. aku suka karena pas dipake di kulit ga langsung ""ilang"" tapi kerasa ""tacky"" gitu walaupun ga lama. setelah rasa ""tacky"" nya ilang, muka kaya kenyel aja gitu dan di aku bikin tekstur muka jadi bagus.",1
5402,"pake ini penasaran dong krn ktnya bagus bgt apalagi dicombine sm nia, akhrnya ku pake duaduanya saat pm dann malah bikin BO hiksss. Padahal sblm pake TO mukaku baik2 saja. Saking penasarannya aku sampe cobain jg aha bhanya dan ttp gacocok malah bikin jerawatan. Akhirnya aku menyerah gamau coba produk ini jd aku mau preloved aja semua produk TO kuu. Sista-sistaa yg mau bisa wa aku‭ 0877 76089811. Niacinamide aku jual 100k baru aku pake sekitar 10x, AA baru 5x 150k dan AHA BHA aku beli share in jar yg 10ml baru pake sekalii doang 50k.‬",0
5403,"Gak sengaja beli ini krna waktu itu aku nyari sabun muka f**r & l****y tapi gak ada, yaudah deh akhirnya beli ini aja. Utk harga murah yaitu 25 ribu untuk kemasan 100 ml. Menurutku wanginya enak sih seger2 manis gitu, ada efek mencerahkannya setelah cuci muka pake ini. ",1
5404,"Suka banget sama night cream nya teksture nya itu gel jadi bikin wajah aku super lembab , dan juga ga lengket di kulit , mudah meresap dn bikin wajah aku makin cerah setiap pagi .. dr harga dengan kualitas seperti itu menurut aku skincare ini worth it bgt , apalagi buat remaja yg mau nyoba"" skincare",1
5405,"cobain ini waktu kulit alergi dan bruntusan parah, memang gentle bgt sih tapi ga ngefek apa apa di kulit aku, tapi kulit orang beda beda ya, mungkin cocok di kalian apalagi kulit yg sensitif sama alkohol ini bisa bgt dicoba. sarannya sih untuk kulit yg gaperlu kandungan aneh aneh dan normal ini sepertinya work bund..",1
5406,"beli ini karena iseng lagi nyari masker. murah dan reviewnya bagus2. pas aku pake...ya ampuuunn eneg banget sama baunya. bahkan
pas udah dibilas masih tetep nempel. entahlah apa mungkin aku sensitif bgt sama bau2an jd segitu keganggunya. akhirnya aku br pake
1x krn gak tahan baunya. trs antara masker dan pelarutnya agak gak nyatu gt ya. jd kl mau dipake dikocok dl...krn kl enggak air
aja yg keluar. kl efek dimuka sih gak trll signifikan (ya krn dipake br 1x) jd blm merasakan apa2. repurchase? kayanya enggak deh.",0
5407,Pernah pake ini punya saudara dan kayanya gak cocok deh.... First impression : wangi greentea nya enak banget!! Very calming. Asliiii seenak itu. Tapi 5 menit setelah apply kok tiba tiba dibagian atas bibir dan bawah hidung aku perih banget parah:( Kaya diambil komedo perihnya.. (lebih perih malah). Abis itu aku bilas langsung dan engga perih lagi.. Berarti bener produk ini gak cocok diaku.,0
5408,"pertama kali aku pake baik baik aja, pas tidur juga awal cuma ngerasa adem tapi pas bagun ga ngefek apa"" dan udah 10 hari aku pake langsung timbul 2 jerawat gede"" dikira aku karena hormon aku lagi haid juga waktu kemarin ternyata engga dong gara"" pemakaian ini, sumpah ya kecewa bgt liat orang pada cocok ngerepurchase ini, tapi di aku sendiri ga cocok:((( mahal ga menjamin cocok disemua kulit ya girl",0
5409,produk ini bener ngebantu kulit wajah ku yg kering dan aku juga suka banget sama aroma nya enak dan texture gak lengket di kulit mudah ngeresap dan hasil kelembapan nya di kulit aku sangat maksimal suka banget sama produk azarine love bnget ????,1
5410,"me and this laneige water bank series is like a love and hate relationship, i hate that i loveee this product because daamn my skin look more brighter in the morning after i use it every night but at the same time woke up all my buried sleepin' acne, this series came up with refiner yg pas di pakai kulit jadi dingin dan segar seperti toner, serum atau essense, water bank sleeping mask yg ku cintaaa yg kalo di pake kulit jd kencaaang dan besoknya kulit kinclong, tapi entah kenapa stelah bbrapa kali pemakaian selalu memunculkan jerawat di kulitku, sedih, jadi gw ada di situasi kulit kencang dan cerah tapi jerawatan gr gr produk ini, tiap muncul kerawat pemakaian ku hentikan biar ga semakin worse tp stelah itu ku coba lagi dan terjadi lagii ~ jadi ku putuskan untuk tidak memakai nya lagi, sekian",0
5411,"Cerah sih muka aku, wangi nya juga enak, banyak busanya, tapi bikin muka aku malah jadi nambah bruntusannya. Repurchase? Ngga deh. Mau nyoba yg lain aja yg bisa ngilangin bruntusan aku. Buat apa cerah kalau bruntusan malah makin banyak",0
5412,"Baunya enggak masalah di muka cuma pas dipake berasa panas dan cekit cekit gitu . . Enggak ada efek glowing sama sekali, pas di bilas yaudah cm halus ajja karna abis pake exfoliator . . Nyesel beli ini tuh aku . .",0
5413,"Texturenya gel, enak banget pas nyuci muka. aromanya juga menenangkan. finishnya bikin lembab dan halus. tapi sayangnya kurang nampol diaku, awal2 emg kerasa tapi pas sdh mau habis ya biasa aja. cm ngasi sensasi menenangkan dan bersih. ga keset. akhirnya aku ganti ke yg lebih nampol. tapi aku sangat2 merekomendasikan bagi kalian untuk seenggaknya nyoba sekali yg full size, pasti cocok deh karena emang ga aneh2.",1
5414,"dulu pas masih sekolah, aku nampol bgt  pake product ini. dia bantu bgt ilangin jerawat aku. cuma entah kenapa sekarang product ini jadi kurang berfungsi di aku. dia sama sekali ga ngempesin atopun ilangin jerawat. pdahal dulu cocok bgt sama product ini dan facial wash nya. utk harga cukup affordable dan gampang ditemuin di supermarkett",0
5415,"menurutku wangi parfumenya sangat menyengat, ada kandungan alkoholnya dan sangat berbusa yg automatically kandungan pH nya lebih dari 7 walaupun sensasi abis cuci muka pake ini kerasa bersih dan lembab tapi lama2 bisa bikin kering juga",0
5416,"Pertama kalinya pake mugwort mask tapi wajah berasa gatel+kebakar, bahkan setelah dicuci jadi kemerahan dan iritasi ???? Padahal reviewnya bagus2, tapi di aku ga cocok ???? Baru sekali pemakaian, trauma mau pake lagi, kemungkinan bakal aku preloved aja",0
5417,"Moisturizer malam andalan dengan tekstur teringan yg pernah ku jumpai, dengan hasil yg sangat lembab di pagi hari setelah malam pemakaian, efek mencerahkan yg sangat signifikan. Aku suka tekstur dan hasil akhir pemakaian nya",1
5418,"Buat kulit sensitif oke bgt ga bikin kering n ga bikin berminyak..setelah coba byk produk yg janjiin aman buat kulit sensitif tnyata cuma cetaphil yg cocok sampe beli yg seliter sekalian..klo abis cuci muka pakai ini rasanya enak bgt kulit lembut, bersih bgt n ga bikin kulit kerasa ditarik2..ga bs lepas sm yg satu ini..",1
5419,Ga sengaja nyobain produk night cream dari white lab. Pas pertama nyoba langsung suka banget. Apalagi buat aku yang emang mau mutihin wajah. Kandungan niacinamidenya bener-bener bekerja di wajah aku. Packagingnya juga rapih enak di bawa kemana-mana. Terus ngefek juga di under eye aku jauh lebih merata warnanya.,1
5420,"Aku cocok banget sama produk ini meski dia cocok untuk kulit berminyak sedangkan aku dryskin, jadinya melembabkan dan terasa ringan. packaging nya ramping jadi travel friendly. Beli di shopee waktu promoan 99 dapet 2 biji, menurutku dia sunscreen drugstore yang sangat affordable",1
5421,Pen coba pake ini karna baca review tapi ternyata ga cocok sma kulitku yang lg emg purging karna bru out dari skincare dokterrrr so mau di preloved ajaaaaa isi masih 95% jual 100ribu aja yg minat boleh komen di bawah thankyou,0
5422,"Gila sih parah pertama pake langsung merah2 semua ga ngerti lagi.............. nyesel bwli ini, harganya mahal, terus packagenya biasa aja, ga recomended deh buat kalian yang hype. Gacocok sih di aku aku lebih cocok pake brand biasa aja kaya viva/wardah gitchuuuu",0
5423,Jd aku coba face wash ini pas lg jerawatan tp ternyata rasanya ga enak di kulit aku soalnya habis pakai face wash ini terasa kering dan ketarik pdhl pas ga lg jerawatan tuh ga sekering itu alias biasa aja tp setelah jerawatan malah bikin wajah aku kering. Sedih bgt sih krna bnyk yg suka sama doi sayangnya org itu bukan aku. Lbh cocok sama saudaranya si shirojyun atau gokujyun bh nyaman di kulitku dan ga bikin kering,0
5424,"karena ngerasa cocok pake tonernya Wardah jadi saya pun mau mencoba pembersih nya apalagi harganya murah dan ada dimana-mana ga repot harus pergi ke guardian atau Watson kalo mau beli kan..namanya harapan tinggi ternyata ga sesuai harapan pembersih ga cocok banged,ga ngebantu angkat minyak diwajah aku yg oily ini..huhuhu..kesel banged karena aku ga beli yg biasa aku pake..busanya dikit harus pake banyak baru busanya banyakan..nyesel deh karena produk ini bukan untuk wajahku..dan akhirnya kasih dipake nyokap..ga sampe abis makenya..",0
5425,"Huaaaa aku tuh masih ganyangka ternyata produk ini—di kulitku yg normal—bisa bikin makeup ku dewy tapi ga over dan speechless ternyata bisa bikin glowing. Awalnya pgn nyoba studiotropik tp aku dikasih tau tanteku katanya ini produk murahh tp kualitasnya gamurahan huhu terbukti di aku???????? Biasanya aku pake buat jadi setting spray dan di aku finish nya bagus sekali teman2, wajah jadi terlihat glowing. Untuk harga dia affordable bgt buat mahasiswa kayak aku haha . Oiya tp ada minusnya satu, gatau kenapa di aku tuh ketika di spray diakurang menyebar secara merata??kayak perlu effort aja buat nyemprotnya wkwk but overall its good!! pokonyaa yg lg nyari face mist affordable bs cobain ini dulu",1
