,Text_Final,tokens,label
5675,saran bagus kering jerawat akhir banyak jerawat kering jerawat tapi jerawat kering bisa kelupas akhir henti,"['saran', 'bagus', 'kering', 'jerawat', 'akhir', 'banyak', 'jerawat', 'kering', 'jerawat', 'tapi', 'jerawat', 'kering', 'bisa', 'kelupas', 'akhir', 'henti']",0
5676,suka cepat resap tidak bagus efek cerah lembap aplagi harga murah gampang dmn moga cocok repurchase nyaman,"['suka', 'cepat', 'resap', 'tidak', 'bagus', 'efek', 'cerah', 'lembap', 'aplagi', 'harga', 'murah', 'gampang', 'dmn', 'moga', 'cocok', 'repurchase', 'nyaman']",1
5677,kurang rekomendasi lengket bukan lembap lengket lendir penasaran lengket bruntus bgian jidat,"['kurang', 'rekomendasi', 'lengket', 'bukan', 'lembap', 'lengket', 'lendir', 'penasaran', 'lengket', 'bruntus', 'bgian', 'jidat']",0
5678,bisa kering jerawat nyata bukan jerawat tandus tidak kering bingung apain tapi minyak bagus,"['bisa', 'kering', 'jerawat', 'nyata', 'bukan', 'jerawat', 'tandus', 'tidak', 'kering', 'bingung', 'apain', 'tapi', 'minyak', 'bagus']",0
5679,suka lembap tidak kering wangi enak tekstur gel tapi cepat serap bagus lembap lebih cerah,"['suka', 'lembap', 'tidak', 'kering', 'wangi', 'enak', 'tekstur', 'gel', 'tapi', 'cepat', 'serap', 'bagus', 'lembap', 'lebih', 'cerah']",1
5680,bagus bersih angkat bebas alkohol tekstur cair bening wangi rekomendasi double bersih,"['bagus', 'bersih', 'angkat', 'bebas', 'alkohol', 'tekstur', 'cair', 'bening', 'wangi', 'rekomendasi', 'double', 'bersih']",1
5681,sangat sangat mahal hampir tidak melembutkanya tidak kelupas tapi kempes sembuh jerawat baik kecil besar nanah tidak buruk,"['sangat', 'sangat', 'mahal', 'hampir', 'tidak', 'melembutkanya', 'tidak', 'kelupas', 'tapi', 'kempes', 'sembuh', 'jerawat', 'baik', 'kecil', 'besar', 'nanah', 'tidak', 'buruk']",0
5682,cukup lama jerawat radang bruntus tapi tidak tidak sabar tapi tidak efek langsung henti,"['cukup', 'lama', 'jerawat', 'radang', 'bruntus', 'tapi', 'tidak', 'tidak', 'sabar', 'tapi', 'tidak', 'efek', 'langsung', 'henti']",0
5683,riri bagus serum tapi rasa makin kusam tidak kusam merah merah harum,"['riri', 'bagus', 'serum', 'tapi', 'rasa', 'makin', 'kusam', 'tidak', 'kusam', 'merah', 'merah', 'harum']",0
5684,lebih campurin antibiotik reda jerawat bekas ampuh walaupun tekstur tidak jelek antibiotik jerawat kombinasi lebih baik tapi tidak obat efek tidak,"['lebih', 'campurin', 'antibiotik', 'reda', 'jerawat', 'bekas', 'ampuh', 'walaupun', 'tekstur', 'tidak', 'jelek', 'antibiotik', 'jerawat', 'kombinasi', 'lebih', 'baik', 'tapi', 'tidak', 'obat', 'efek', 'tidak']",1
5685,tidak buruk bagus bruntus makin banyak muncul jerawat besar tidak purging tidak buruk bingung henti tapi tidak halus,"['tidak', 'buruk', 'bagus', 'bruntus', 'makin', 'banyak', 'muncul', 'jerawat', 'besar', 'tidak', 'purging', 'tidak', 'buruk', 'bingung', 'henti', 'tapi', 'tidak', 'halus']",0
5686,langsung efek cerah tapi formula cerah makin kering panas panas perih,"['langsung', 'efek', 'cerah', 'tapi', 'formula', 'cerah', 'makin', 'kering', 'panas', 'panas', 'perih']",0
5687,tidak hasil kalah rol bau tidak enak tidak buruk tidak rajin repurchase tidak cepat tidak rasa manfaat,"['tidak', 'hasil', 'kalah', 'rol', 'bau', 'tidak', 'enak', 'tidak', 'buruk', 'tidak', 'rajin', 'repurchase', 'tidak', 'cepat', 'tidak', 'rasa', 'manfaat']",0
5688,refining takut purging tidak buruk tapi sensasi cekit cekit tingling hilang wangi tidak ganggu hidung jangan lupa hidrasi lembut lembap refining halus tekstur makin rata jangan lupa repurchase,"['refining', 'takut', 'purging', 'tidak', 'buruk', 'tapi', 'sensasi', 'cekit', 'cekit', 'tingling', 'hilang', 'wangi', 'tidak', 'ganggu', 'hidung', 'jangan', 'lupa', 'hidrasi', 'lembut', 'lembap', 'refining', 'halus', 'tekstur', 'makin', 'rata', 'jangan', 'lupa', 'repurchase']",1
5689,lembap murah tapi mantap ringan mudah serap cerah regenerasi suka hasil maksimal,"['lembap', 'murah', 'tapi', 'mantap', 'ringan', 'mudah', 'serap', 'cerah', 'regenerasi', 'suka', 'hasil', 'maksimal']",1
5690,tidak buruk timbul alergi kaya tidak buruk snailnya lama akhir tidak,"['tidak', 'buruk', 'timbul', 'alergi', 'kaya', 'tidak', 'buruk', 'snailnya', 'lama', 'akhir', 'tidak']",0
5691,lembap hidrasi segar vitamin anti mengandungbutylene glycoldanaloe barbadensis leaf juiceyg bagus kering rekomendasi kering kering,"['lembap', 'hidrasi', 'segar', 'vitamin', 'anti', 'mengandungbutylene', 'glycoldanaloe', 'barbadensis', 'leaf', 'juiceyg', 'bagus', 'kering', 'rekomendasi', 'kering', 'kering']",1
5692,frustasi jerawat bagus jerawat tambah banyak sakit bengkak parah tidak kuat vitamin akhir tapi tidak efek tidak jerawat kempes tidak,"['frustasi', 'jerawat', 'bagus', 'jerawat', 'tambah', 'banyak', 'sakit', 'bengkak', 'parah', 'tidak', 'kuat', 'vitamin', 'akhir', 'tapi', 'tidak', 'efek', 'tidak', 'jerawat', 'kempes', 'tidak']",0
5693,hampir sensasi empuk sunguh upgrade tekstur tapi layak formula anti,"['hampir', 'sensasi', 'empuk', 'sunguh', 'upgrade', 'tekstur', 'tapi', 'layak', 'formula', 'anti']",1
5694,makin kering tarik efek cerah sedikit senganya tidak kusam wangi suka tidak sangat sedikit cukup harga,"['makin', 'kering', 'tarik', 'efek', 'cerah', 'sedikit', 'senganya', 'tidak', 'kusam', 'wangi', 'suka', 'tidak', 'sangat', 'sedikit', 'cukup', 'harga']",1
5695,belum tekstur hidung tapi hilang komedo kurang pengaruh tekstur cair warna bening,"['belum', 'tekstur', 'hidung', 'tapi', 'hilang', 'komedo', 'kurang', 'pengaruh', 'tekstur', 'cair', 'warna', 'bening']",1
5696,omaygat cocok nyata tidak jerawat nanah tidak buruk tidak,"['omaygat', 'cocok', 'nyata', 'tidak', 'jerawat', 'nanah', 'tidak', 'buruk', 'tidak']",0
5697,lengkap tapi rasa keringat timbul whitecast repurchase,"['lengkap', 'tapi', 'rasa', 'keringat', 'timbul', 'whitecast', 'repurchase']",1
5698,tidak kusam timbul jerawat suka ganggu tekstur susah dempul olahraga minyak,"['tidak', 'kusam', 'timbul', 'jerawat', 'suka', 'ganggu', 'tekstur', 'susah', 'dempul', 'olahraga', 'minyak']",1
5699,cocok minyak kondisi minyak tidak tidak suka risih efek tapi bagus bagus ringan tidak kusam tapi lebih lebih jujur,"['cocok', 'minyak', 'kondisi', 'minyak', 'tidak', 'tidak', 'suka', 'risih', 'efek', 'tapi', 'bagus', 'bagus', 'ringan', 'tidak', 'kusam', 'tapi', 'lebih', 'lebih', 'jujur']",1
5700,langsung perih tarik tidak trauma tidak buruk,"['langsung', 'perih', 'tarik', 'tidak', 'trauma', 'tidak', 'buruk']",0
5701,smapai tapi tidak efek sedih sensasi dingin dingin ering jerawat bekas,"['smapai', 'tapi', 'tidak', 'efek', 'sedih', 'sensasi', 'dingin', 'dingin', 'ering', 'jerawat', 'bekas']",0
5702,tidak buruk super kering lembap cerah tidak tidak,"['tidak', 'buruk', 'super', 'kering', 'lembap', 'cerah', 'tidak', 'tidak']",0
5703,bagus tapi susah tidak berat tekstur samar bekas jerawat tapi berminayk susah bagus bagus kurang,"['bagus', 'tapi', 'susah', 'tidak', 'berat', 'tekstur', 'samar', 'bekas', 'jerawat', 'tapi', 'berminayk', 'susah', 'bagus', 'bagus', 'kurang']",1
5704,aman aman sensitif bisa angkat kotor sangat baik tekstur ringan lembap,"['aman', 'aman', 'sensitif', 'bisa', 'angkat', 'kotor', 'sangat', 'baik', 'tekstur', 'ringan', 'lembap']",1
5705,bekas jerawat keluh salah tidak lebih tambah jerawat nyata kurang cocok banyak bagus bagus tapi bukan bekas lebih original lengkap harga bisa,"['bekas', 'jerawat', 'keluh', 'salah', 'tidak', 'lebih', 'tambah', 'jerawat', 'nyata', 'kurang', 'cocok', 'banyak', 'bagus', 'bagus', 'tapi', 'bukan', 'bekas', 'lebih', 'original', 'lengkap', 'harga', 'bisa']",0
5706,suka wangi segar lembut efek tidak tekstur ringan tidak whitecast minyak parah padhal tapi cerah cukup gampang,"['suka', 'wangi', 'segar', 'lembut', 'efek', 'tidak', 'tekstur', 'ringan', 'tidak', 'whitecast', 'minyak', 'parah', 'padhal', 'tapi', 'cerah', 'cukup', 'gampang']",0
5707,jamanya lama tahan suka tekstur lembut tidak lembap wangi enak tidak sangat lebih bersih cerah,"['jamanya', 'lama', 'tahan', 'suka', 'tekstur', 'lembut', 'tidak', 'lembap', 'wangi', 'enak', 'tidak', 'sangat', 'lebih', 'bersih', 'cerah']",1
5708,baik jerawat ernah isenv hidung perih kering tapi hatomugi tidak masalah,"['baik', 'jerawat', 'ernah', 'isenv', 'hidung', 'perih', 'kering', 'tapi', 'hatomugi', 'tidak', 'masalah']",1
5709,bagus gila bukan efek cerah rasa lebih tidak jelek murah,"['bagus', 'gila', 'bukan', 'efek', 'cerah', 'rasa', 'lebih', 'tidak', 'jelek', 'murah']",1
5710,lembap segar bisa bantu kurang jerawat akhir cairanya sangat halus rata,"['lembap', 'segar', 'bisa', 'bantu', 'kurang', 'jerawat', 'akhir', 'cairanya', 'sangat', 'halus', 'rata']",1
5711,baik tidak striping tidak tambah iritasi bisa bersih debu baik suka bersih bagus tidak bau tidak sedikit,"['baik', 'tidak', 'striping', 'tidak', 'tambah', 'iritasi', 'bisa', 'bersih', 'debu', 'baik', 'suka', 'bersih', 'bagus', 'tidak', 'bau', 'tidak', 'sedikit']",1
5712,tekstur gel bening tidak aroma busa sedikit semangat tapi nyata kusam kering jerawat batu tambah ruam merah,"['tekstur', 'gel', 'bening', 'tidak', 'aroma', 'busa', 'sedikit', 'semangat', 'tapi', 'nyata', 'kusam', 'kering', 'jerawat', 'batu', 'tambah', 'ruam', 'merah']",0
5713,buruk suka merah merah lebih tenang bersih tidak sakit tarik lebih bagus tidak,"['buruk', 'suka', 'merah', 'merah', 'lebih', 'tenang', 'bersih', 'tidak', 'sakit', 'tarik', 'lebih', 'bagus', 'tidak']",1
5714,rata bagus bukan insya alah rasa murah sachetanya wih putih cerah rona tapi kusam rekomendasi jangan rasa jumlah cocok banding,"['rata', 'bagus', 'bukan', 'insya', 'alah', 'rasa', 'murah', 'sachetanya', 'wih', 'putih', 'cerah', 'rona', 'tapi', 'kusam', 'rekomendasi', 'jangan', 'rasa', 'jumlah', 'cocok', 'banding']",0
5715,direkomenin nyata kecil tmptnya jerawat tapi nyata engk risih serbuk jerawat cocok acen stetement,"['direkomenin', 'nyata', 'kecil', 'tmptnya', 'jerawat', 'tapi', 'nyata', 'engk', 'risih', 'serbuk', 'jerawat', 'cocok', 'acen', 'stetement']",0
5716,tidak busa tidak parfum tidak alkohol cocok sensitif lembap enak tidak hilang sensasi tarik kasar tekstur warna putih butek harga tapi hasil bagus,"['tidak', 'busa', 'tidak', 'parfum', 'tidak', 'alkohol', 'cocok', 'sensitif', 'lembap', 'enak', 'tidak', 'hilang', 'sensasi', 'tarik', 'kasar', 'tekstur', 'warna', 'putih', 'butek', 'harga', 'tapi', 'hasil', 'bagus']",1
5717,cinta sedikit whitecast tidak normal tidak bruntus lebih lebih baik kurang suka rasa risih kurang suka felnya physical tidak lingkung terumbu karang,"['cinta', 'sedikit', 'whitecast', 'tidak', 'normal', 'tidak', 'bruntus', 'lebih', 'lebih', 'baik', 'kurang', 'suka', 'rasa', 'risih', 'kurang', 'suka', 'felnya', 'physical', 'tidak', 'lingkung', 'terumbu', 'karang']",1
5718,cerah belepotan lembap tidak demplok rata tidak tidak normal tinggal tinggal lapisin sunblock,"['cerah', 'belepotan', 'lembap', 'tidak', 'demplok', 'rata', 'tidak', 'tidak', 'normal', 'tinggal', 'tinggal', 'lapisin', 'sunblock']",1
5719,sedikit gatal tapi enak bersih tidak kering lembut segar lebih cerah,"['sedikit', 'gatal', 'tapi', 'enak', 'bersih', 'tidak', 'kering', 'lembut', 'segar', 'lebih', 'cerah']",1
5720,golden viera tapi tidak hasil jerawat peone gampang jerawat tidak buruk banyak olah telur stres rasa bersih busa rasa sangat bersih cerah tapi lama hilang efek cerahanya tidak bantu reda cegah jerawat tidak parah jerawat tidak lebih minyak tidak tapi,"['golden', 'viera', 'tapi', 'tidak', 'hasil', 'jerawat', 'peone', 'gampang', 'jerawat', 'tidak', 'buruk', 'banyak', 'olah', 'telur', 'stres', 'rasa', 'bersih', 'busa', 'rasa', 'sangat', 'bersih', 'cerah', 'tapi', 'lama', 'hilang', 'efek', 'cerahanya', 'tidak', 'bantu', 'reda', 'cegah', 'jerawat', 'tidak', 'parah', 'jerawat', 'tidak', 'lebih', 'minyak', 'tidak', 'tapi']",1
5721,kurang ampuh bersih minyak lebih minyak tarik lengket bau enak langsung cerah tapi langsung kusam cerah,"['kurang', 'ampuh', 'bersih', 'minyak', 'lebih', 'minyak', 'tarik', 'lengket', 'bau', 'enak', 'langsung', 'cerah', 'tapi', 'langsung', 'kusam', 'cerah']",0
5722,aman aman tidak kusam sedikit cerah tidak tumbuh jerawat walaupun tarik tapi rasa bersih,"['aman', 'aman', 'tidak', 'kusam', 'sedikit', 'cerah', 'tidak', 'tumbuh', 'jerawat', 'walaupun', 'tarik', 'tapi', 'rasa', 'bersih']",1
5723,enak segar cerah bisa belum belum tidak bagus cepat resap tidak gerah banyak gerah tapi nyaman bagus,"['enak', 'segar', 'cerah', 'bisa', 'belum', 'belum', 'tidak', 'bagus', 'cepat', 'resap', 'tidak', 'gerah', 'banyak', 'gerah', 'tapi', 'nyaman', 'bagus']",1
5724,jerawat salah besar tapi tidak kesel tapi tidak saran sensitif takut jerawat,"['jerawat', 'salah', 'besar', 'tapi', 'tidak', 'kesel', 'tapi', 'tidak', 'saran', 'sensitif', 'takut', 'jerawat']",0
5725,bau alkohol sedikit merah merah efek alkohol tapi efek merah merah cocok bagus hilang,"['bau', 'alkohol', 'sedikit', 'merah', 'merah', 'efek', 'alkohol', 'tapi', 'efek', 'merah', 'merah', 'cocok', 'bagus', 'hilang']",1
5726,segar harum malas segar harga suka,"['segar', 'harum', 'malas', 'segar', 'harga', 'suka']",1
5727,penasaran yaudahlahya bagus bisa hilang bruntus nyata timbul jerawat jerawat setelahnha timbul jerawat berfikir ira sensitif timbul jerawat cukup henti moga cocok,"['penasaran', 'yaudahlahya', 'bagus', 'bisa', 'hilang', 'bruntus', 'nyata', 'timbul', 'jerawat', 'jerawat', 'setelahnha', 'timbul', 'jerawat', 'berfikir', 'ira', 'sensitif', 'timbul', 'jerawat', 'cukup', 'henti', 'moga', 'cocok']",0
5728,cocok tidak iso bau kuat langsung tarik kering kerontang cukup kilang minyak gaenaknya langsung reaksi negatif bruntus jawi muncul sedih tidak bisa,"['cocok', 'tidak', 'iso', 'bau', 'kuat', 'langsung', 'tarik', 'kering', 'kerontang', 'cukup', 'kilang', 'minyak', 'gaenaknya', 'langsung', 'reaksi', 'negatif', 'bruntus', 'jawi', 'muncul', 'sedih', 'tidak', 'bisa']",0
5729,murah wangi enak tidak sangat tidak bagus tekstur rada susah hasil akhir kilap tapi ringan tidak gerah efek rada kurang suka tidak tahan minyak kusam sedikit lama tabur enak tahan minyak tidak kusam,"['murah', 'wangi', 'enak', 'tidak', 'sangat', 'tidak', 'bagus', 'tekstur', 'rada', 'susah', 'hasil', 'akhir', 'kilap', 'tapi', 'ringan', 'tidak', 'gerah', 'efek', 'rada', 'kurang', 'suka', 'tidak', 'tahan', 'minyak', 'kusam', 'sedikit', 'lama', 'tabur', 'enak', 'tahan', 'minyak', 'tidak', 'kusam']",1
5730,lama lama kering berat kering bisa lembap tapi tambah kering berat,"['lama', 'lama', 'kering', 'berat', 'kering', 'bisa', 'lembap', 'tapi', 'tambah', 'kering', 'berat']",0
5731,banyak bagus tapi makin lama kilang minyak kusam harga super tapi tidak buruk,"['banyak', 'bagus', 'tapi', 'makin', 'lama', 'kilang', 'minyak', 'kusam', 'harga', 'super', 'tapi', 'tidak', 'buruk']",0
5732,suka tidak tidak suka susah tekstur tidak tebal tidak putih wangi dipaduin wangi tapi lama enak cepat serap whitecase kesal plinplan abu fit bagus bisa kondisi hasil comedogenic tahana kalah minyak tapi praktis,"['suka', 'tidak', 'tidak', 'suka', 'susah', 'tekstur', 'tidak', 'tebal', 'tidak', 'putih', 'wangi', 'dipaduin', 'wangi', 'tapi', 'lama', 'enak', 'cepat', 'serap', 'whitecase', 'kesal', 'plinplan', 'abu', 'fit', 'bagus', 'bisa', 'kondisi', 'hasil', 'comedogenic', 'tahana', 'kalah', 'minyak', 'tapi', 'praktis']",1
5733,sering bagus banyak tidak bisa bisa palsu sial banyak hitam palsu palsu komedo,"['sering', 'bagus', 'banyak', 'tidak', 'bisa', 'bisa', 'palsu', 'sial', 'banyak', 'hitam', 'palsu', 'palsu', 'komedo']",1
5734,bersih kotor angkat tapi tidak tidak bisa efek cerah bisa jerawat parah kucel,"['bersih', 'kotor', 'angkat', 'tapi', 'tidak', 'tidak', 'bisa', 'efek', 'cerah', 'bisa', 'jerawat', 'parah', 'kucel']",0
5735,suka cepat serap tidak bagus bisa cerah tidak kusam cocok harga murah riah,"['suka', 'cepat', 'serap', 'tidak', 'bagus', 'bisa', 'cerah', 'tidak', 'kusam', 'cocok', 'harga', 'murah', 'riah']",1
5736,sunblock putih cast komedo tapi putus minyak tekstur tapi bisa tabur tidak putih cast komedo untung tidak jerawat bruntus sensitif bau tipis tidak ganggu banyak salah tidak kocok minyak tidak,"['sunblock', 'putih', 'cast', 'komedo', 'tapi', 'putus', 'minyak', 'tekstur', 'tapi', 'bisa', 'tabur', 'tidak', 'putih', 'cast', 'komedo', 'untung', 'tidak', 'jerawat', 'bruntus', 'sensitif', 'bau', 'tipis', 'tidak', 'ganggu', 'banyak', 'salah', 'tidak', 'kocok', 'minyak', 'tidak']",1
5737,segar wangi enak tidak kuat bagus belum tidak waterproof susah moga tidak muncul,"['segar', 'wangi', 'enak', 'tidak', 'kuat', 'bagus', 'belum', 'tidak', 'waterproof', 'susah', 'moga', 'tidak', 'muncul']",1
5738,cocok penasaran nyata bagus tekstur cair tapi tidak wangi tidak parfum aman sensitif harga bagus lembap bagus serum lembap lembap hasil bagus,"['cocok', 'penasaran', 'nyata', 'bagus', 'tekstur', 'cair', 'tapi', 'tidak', 'wangi', 'tidak', 'parfum', 'aman', 'sensitif', 'harga', 'bagus', 'lembap', 'bagus', 'serum', 'lembap', 'lembap', 'hasil', 'bagus']",1
5739,hasil kempes jerawat nyata tidak efek walaupun jerawat kecil tapi tidak buruk tidak tapi tidak baik,"['hasil', 'kempes', 'jerawat', 'nyata', 'tidak', 'efek', 'walaupun', 'jerawat', 'kecil', 'tapi', 'tidak', 'buruk', 'tidak', 'tapi', 'tidak', 'baik']",0
5740,particular tapi untung tidak jerawat kering tidak ringan bersih tapi resistant rada susah bersih,"['particular', 'tapi', 'untung', 'tidak', 'jerawat', 'kering', 'tidak', 'ringan', 'bersih', 'tapi', 'resistant', 'rada', 'susah', 'bersih']",0
5741,jujur bagus cerah tidak kusam sering penasaran tidak tapi cinta,"['jujur', 'bagus', 'cerah', 'tidak', 'kusam', 'sering', 'penasaran', 'tidak', 'tapi', 'cinta']",1
5742,dehidrasi parah putus bagus bagus banyak awet tidak sedikit suka tekstur wangi lembut tapi sedih tidak kering tapi tumbuh bruntus mulus sedih,"['dehidrasi', 'parah', 'putus', 'bagus', 'bagus', 'banyak', 'awet', 'tidak', 'sedikit', 'suka', 'tekstur', 'wangi', 'lembut', 'tapi', 'sedih', 'tidak', 'kering', 'tapi', 'tumbuh', 'bruntus', 'mulus', 'sedih']",0
5743,langsung jerawat parah panas muncul jerawat bruntus minyak lengket hancur,"['langsung', 'jerawat', 'parah', 'panas', 'muncul', 'jerawat', 'bruntus', 'minyak', 'lengket', 'hancur']",0
5744,lebih lembap bisa hold minyak kurang lebih tapi kekuranganya susah gosok tidak licin panas aroma teanya kuat tidak tidak suka tekstur warna,"['lebih', 'lembap', 'bisa', 'hold', 'minyak', 'kurang', 'lebih', 'tapi', 'kekuranganya', 'susah', 'gosok', 'tidak', 'licin', 'panas', 'aroma', 'teanya', 'kuat', 'tidak', 'tidak', 'suka', 'tekstur', 'warna']",0
5745,baik jatuh asli lebih tidak puas tidak aman tapi bisa angkat dosa kotor senang,"['baik', 'jatuh', 'asli', 'lebih', 'tidak', 'puas', 'tidak', 'aman', 'tapi', 'bisa', 'angkat', 'dosa', 'kotor', 'senang']",1
5746,banyak busa kesat tidak buruk kering makin kering tarik muncul bruntus,"['banyak', 'busa', 'kesat', 'tidak', 'buruk', 'kering', 'makin', 'kering', 'tarik', 'muncul', 'bruntus']",0
5747,busa lembut banyak sedikit kering tapi tidak masalah langsung cepat hidrasi bisa cerah washku palu tapi muncul jerawat setelhnya tidak,"['busa', 'lembut', 'banyak', 'sedikit', 'kering', 'tapi', 'tidak', 'masalah', 'langsung', 'cepat', 'hidrasi', 'bisa', 'cerah', 'washku', 'palu', 'tapi', 'muncul', 'jerawat', 'setelhnya', 'tidak']",1
5748,konsistensi tidak cair sedikit gampang cukup baik lembap ringan lebih baik,"['konsistensi', 'tidak', 'cair', 'sedikit', 'gampang', 'cukup', 'baik', 'lembap', 'ringan', 'lebih', 'baik']",1
5749,eksfoliasi racun cantik tapi jerawat parah purging baik makin parah trauma,"['eksfoliasi', 'racun', 'cantik', 'tapi', 'jerawat', 'parah', 'purging', 'baik', 'makin', 'parah', 'trauma']",0
5750,kecil cinta cocok kering tekstur gel mudah langsung serap tinggal whitecast kering cukup lembap lembut bukan tidak kusam wangi enak alkohol perih repurchase,"['kecil', 'cinta', 'cocok', 'kering', 'tekstur', 'gel', 'mudah', 'langsung', 'serap', 'tinggal', 'whitecast', 'kering', 'cukup', 'lembap', 'lembut', 'bukan', 'tidak', 'kusam', 'wangi', 'enak', 'alkohol', 'perih', 'repurchase']",1
5751,cocok cocok tapi perih sensitifitas beda permanen sensitif,"['cocok', 'cocok', 'tapi', 'perih', 'sensitifitas', 'beda', 'permanen', 'sensitif']",0
5752,bagus belum lembap cerah hilang gelap rawat jerawat,"['bagus', 'belum', 'lembap', 'cerah', 'hilang', 'gelap', 'rawat', 'jerawat']",1
5753,suka ampuh masalah jerawat harga lebih lembap rekomendasi,"['suka', 'ampuh', 'masalah', 'jerawat', 'harga', 'lebih', 'lembap', 'rekomendasi']",1
5754,tidak tidak suka bruntus bakar panas harga murah bagus tidak tidak buruk,"['tidak', 'tidak', 'suka', 'bruntus', 'bakar', 'panas', 'harga', 'murah', 'bagus', 'tidak', 'tidak', 'buruk']",0
5755,facemist aman tidak aneh aneh facemist tapi lembap malas tinggal kenyal tidak rasa tarik murah aman,"['facemist', 'aman', 'tidak', 'aneh', 'aneh', 'facemist', 'tapi', 'lembap', 'malas', 'tinggal', 'kenyal', 'tidak', 'rasa', 'tarik', 'murah', 'aman']",1
5756,wangi enak tidak sangat tapi tidak sering outdor repurchase tidak,"['wangi', 'enak', 'tidak', 'sangat', 'tapi', 'tidak', 'sering', 'outdor', 'repurchase', 'tidak']",1
5757,cerah tapi lama lama kusam penasran lama lama kusam aroma tidak kutaksangupdan komedo timbul serum trueve bagus tidak debat,"['cerah', 'tapi', 'lama', 'lama', 'kusam', 'penasran', 'lama', 'lama', 'kusam', 'aroma', 'tidak', 'kutaksangupdan', 'komedo', 'timbul', 'serum', 'trueve', 'bagus', 'tidak', 'debat']",0
5758,hilang darkspot baik dasar tapi tumbuh jerawat tidak tidak buruk konsentrasi langsung merah tumbuh jerawat tapi cocok bagus,"['hilang', 'darkspot', 'baik', 'dasar', 'tapi', 'tumbuh', 'jerawat', 'tidak', 'tidak', 'buruk', 'konsentrasi', 'langsung', 'merah', 'tumbuh', 'jerawat', 'tapi', 'cocok', 'bagus']",0
5759,jatuh cinta cerah bagus tidak lupa lupa kurang lengkap manfaat bagus,"['jatuh', 'cinta', 'cerah', 'bagus', 'tidak', 'lupa', 'lupa', 'kurang', 'lengkap', 'manfaat', 'bagus']",1
5760,bagus nyata akhir walaupun belum lembap kaya kering tarik tidak whitecast super ringan gampang gel segar tidak sering tapi confirm actual mrk,"['bagus', 'nyata', 'akhir', 'walaupun', 'belum', 'lembap', 'kaya', 'kering', 'tarik', 'tidak', 'whitecast', 'super', 'ringan', 'gampang', 'gel', 'segar', 'tidak', 'sering', 'tapi', 'confirm', 'actual', 'mrk']",1
5761,suka gampang serap lembap tapi tidak lebih bagus suka bau harga,"['suka', 'gampang', 'serap', 'lembap', 'tapi', 'tidak', 'lebih', 'bagus', 'suka', 'bau', 'harga']",1
5762,suka cocok tidak kering rasa suple repurchase harga murah riah efek cerah,"['suka', 'cocok', 'tidak', 'kering', 'rasa', 'suple', 'repurchase', 'harga', 'murah', 'riah', 'efek', 'cerah']",1
5763,gangaruh tbs nyata gangaruh bagus bagus tapi tidak masalah jerawat tidak repurchase,"['gangaruh', 'tbs', 'nyata', 'gangaruh', 'bagus', 'bagus', 'tapi', 'tidak', 'masalah', 'jerawat', 'tidak', 'repurchase']",0
5764,eksfoliasi kapas efek tidak sesal ekspektasi besar tidak lebih efek malas,"['eksfoliasi', 'kapas', 'efek', 'tidak', 'sesal', 'ekspektasi', 'besar', 'tidak', 'lebih', 'efek', 'malas']",0
5765,complete tapi kurang lembap akhir putih beda lebih lembap langsung cerah tidak pudar bekas jerawat tidak harga lembap,"['complete', 'tapi', 'kurang', 'lembap', 'akhir', 'putih', 'beda', 'lebih', 'lembap', 'langsung', 'cerah', 'tidak', 'pudar', 'bekas', 'jerawat', 'tidak', 'harga', 'lembap']",1
5766,rasa tidak buruk lebih tidak skrang lebih rasa bals belum serum nia tapi serum bisa serap lebih baik resap baik pengaruh serum tidak beda tapi suka lebih rapi montor keujanan pedas lengket tapi tidak beda nyaman langsung jerawat aman awet bisa lebih kusam tidak tidak serius rasa panas hasil akhir cerah masalah kusam rasa tidak masalah tidak kusam susah,"['rasa', 'tidak', 'buruk', 'lebih', 'tidak', 'skrang', 'lebih', 'rasa', 'bals', 'belum', 'serum', 'nia', 'tapi', 'serum', 'bisa', 'serap', 'lebih', 'baik', 'resap', 'baik', 'pengaruh', 'serum', 'tidak', 'beda', 'tapi', 'suka', 'lebih', 'rapi', 'montor', 'keujanan', 'pedas', 'lengket', 'tapi', 'tidak', 'beda', 'nyaman', 'langsung', 'jerawat', 'aman', 'awet', 'bisa', 'lebih', 'kusam', 'tidak', 'tidak', 'serius', 'rasa', 'panas', 'hasil', 'akhir', 'cerah', 'masalah', 'kusam', 'rasa', 'tidak', 'masalah', 'tidak', 'kusam', 'susah']",1
5767,cukup lama cocok hasil tarik tidak bisa tapi bersih rekomendasi,"['cukup', 'lama', 'cocok', 'hasil', 'tarik', 'tidak', 'bisa', 'tapi', 'bersih', 'rekomendasi']",1
5768,racun cantik bagus tapi nyata tidak buruk hasil muncul jerawat besar tekstur warna putih tidak wangi,"['racun', 'cantik', 'bagus', 'tapi', 'nyata', 'tidak', 'buruk', 'hasil', 'muncul', 'jerawat', 'besar', 'tekstur', 'warna', 'putih', 'tidak', 'wangi']",0
5769,busa cocok sensitif hitam bau wangi tapi tidak ganggu harga murah repurchase suka,"['busa', 'cocok', 'sensitif', 'hitam', 'bau', 'wangi', 'tapi', 'tidak', 'ganggu', 'harga', 'murah', 'repurchase', 'suka']",1
