review,label
"kulit jd breakout. sebelumnya ga pernah beruntusan skrng jd beruntusan, muncul jerawat jg ditempat tempat yg ga biasa jerawatan, kulit ku skrng juga kerasa bertekstur dan banyak kemerahan kemerahan dipipi mungkin iritasi(?). buat yg acne prone sebenernya bagus soalnya ingredientnya sendiri free alcohol dan free fragrance cuma kalo dikulit aku sendiri entah kenapa ga cocok padahal udah berharap banyak sm produk ini:( oiya buat teksturnya sendiri lucu mirip slime hasilnya pun ga greasy dikulit tapi gatau kenapa rasanya kurang menghidrasi. ",0
Kulit keringku kayanya ga cocok pake acnes. Kaya ketarik gitu setelah pemakaian. Kena pinggiran mata jg agak perih. Maklum baru coba2 ganti facial wash. Idk kalo buat kulit oily+berjerawat mungkin cocok pake si acnes ini. Langsung ganti fw biar mukaku gak kering kerontang.,0
"Kulit kombinasi to dry kayanya wajib beli ini haha. Fungsinya ga neko neko sih emang cuma buat ngelembapin aja.mencerahkan dan anti aging nya gatau sih ya karena ekspektasiku beli ini ya hanya untuk moisturizer aja . Teksturnya jelly dan unik gitu. Pas dipakai memang agak thick tapi hidrasinya emang sebagus itu. Dia murah, Gampang dicari dimana mana , Isi nya banyak dan Ingredientsnya gak neko neko. Kalian harus coba terutama yg kulitnya kering",1
"kulit ku bener2 termasuk kategory yang berminyak banget .. apalagi klo kena sinar matahari , parah banget dongg.. nah kebetulan aku ada project bareng samaa nivea ini .. gatau kenapa cocok dimuka aku , ngurangin minyak banget .. yg aku suka jg uda ada SPF 50+nya , dan setelah pemakaian sejauh ini kulit ku aga lebig cerah dan ga terlalu berminyak :)",1
"Kulit ku berminyak + berjerawat + bruntusan + pori""gede. Ini facewash yg worth it dengan harga semurah itu dan awet banget karena pake sedikit aja udh cukup buat semuka. Pengalamanku habis cuci muka pake ini rasanya kering ketarik gitu jadi harus di hidrasi lagi pake toner etc., kerasa bersih dan dia ga bikin aku breakout/jerawatan, untuk brighteningnya belum begitu terasa di aku. Wanginya seger gak norak, busanya banyak, dia bentuknya cream warna putih kyk ponds white beauty cuman emina ini lebih ringan. Overall sebagai facewash dia cukup banget sebagai pembersih wajah tapi jangan berharap kalau komedo, flek hitam, bruntusan, jerawat bisa hilang cuma pake ini aja.",1
"kulit ku jerawatan setelah pake ini, awalnya cuma nyoba” aja katanya bisa mencerahkan tapi, langsung jerawat batu bukan beruntusan lagi. langsung ada 4 jerawat batu di muka aku. fix gk cocok gue pake ini :( balik ke dokter dan susah banget sembuh nya :(",0
"kulit ku kombinasi dan cocok banget pake ini mungkin uda botol ke 3 apa ya tapi emang lumayan kering setelah pakai jd aku harus pake toner hadalabo setelah pakai ini dan hasilnya bagus banget, ga di saranin buat yg kulitnya kering sih karna pasti kering bgt",1
"kulit ku oily gitu, ini moisturizer pertama aku pas baru kena kenal skincare, ternyata cocok bgt bikin cerah, gk lengket, abu abu atau nambah jerawat, dan gampang di blend, ya pokonya bagus bgttttttttt",1
"kulit ku termasuk bo,beruntusan,combine to oily ,dan sensitive juga ,pake ini brsih dan kinclong bgt , cuman di hidung masih minyakan sih , tapi dia juga bs ngilangin jerawat dan bruntusan dimuka aku, dan gabikin kulitku gampang merah juga, repurchase? jelas pastinya.",1
"Kulit ku yang berjerawat ini emang cocok dengan produk yang berhubungan dengan matcha/green tea. So, sllu stock di kamar mandi klo habis. Bikin seger dan terasa bersih dr minyak, semenjak make ini juga brutusan lumayan berkurang.",1
kulit sensitiv kya aku ccok pje ini. gak bikin gatelkulitmuka kalo abis di bersihin.. so kalian yg mau Beli ini produk gampang dan mudah di dapet ..mini market juga ada.. harga nya ckup terjangkau sih menurut aku.. so tunggu apa lagi .. segera coabinnnn,1
"kulit wajahku itu berminyak dan berjerawat dulu aku pakek produknya safi tapi menurutku masih terlalu mahal akhirnya aku memutuskan pindah ke produk ini, di kulitku tidak ada masalah malah bikin kulit jadi tambah bersih, dan untuk make up mengangkat cuman kalau bagian mata harus sabar",1
kulit wajahku itu normal. saat pakai facial wash ini rasanya bersih banget. tapi sedikit memberikan kesan kering diwajahku. mungkin lebih cocok di pakai kulit berminyak. over all good sih. apalagi yang Punya kulit berminyak atau normal to oily skin,1
"kulitku acne prone, berminyak dan pori besar.. aku pake citra green tea ini sudah 6 tahun setiap pagi sblm beraktifitas, pertama aku pake pemebab aloe vera, baru aku aplikasiin citra green tea, lalu aku pake bedak yg memiliki kandungan spf.. gk ada efek samping sama sekali yg ditimbulkan dari citra green tea ini.. malah kulitku aman2 aja , jerawat hanya dtg di saat datang bulan itu pun hanya 1 atau dua dan tdk besar.. repurchase??? absolutely..",1
"Kulitku berminyak, jerawatan dan agak besar pori2nya. kemudian aku beli produk ini karena labelnya halal. ngga tau kenapa ini udah jadi kualifikasi teratas sblm membeli produk. Halal first!
setelah coba, krim ini ngga bikin muka keling, hasilnya matte dan ngga bikin kusem. aku pakai facial wash citra green tea nya juga, setelah cuci muka, aku pakai toner air mawar viva, terus pake citra fresh n glow multifunction gel, setelahnya pakai produk ini, setelah itu pakai sunscreen biore uv spf 50.
bikin cerah di aku sihhhh suka, mana hemat dikantong..
tp kalo jerawat parah baiknya pake produk yg lebih ampuh.. soalnya aku kl pas lagi jerawatan ya tetep harus rajin bersihin muka biar jerawatnya cepet kempes.
overall, produk ini aku suka karena halal, bagus utk sehari2 karena hasilnya matte dan ringan. tp kl jerawatan parah mungkin baru cari produk lain atau ditambah obat jerawat/ skincare lain.",1
"kulitku emang agak sensitif, jadi aku beli garnier yang pink ini, make up emang gampang dihapus, tapi muka ku agak panas gitu waktu make produk ini, tapi worth to try sih, harganya juga murah, mungkin emang muka ku yang kelewat sensitif aja kali ya wkwk",1
"Kulitku jadi kering sama ketarik pake ini, huhu kulitku jadi tipis malah gampang jerawatan. Kalo buat mutihin sih iyaaa mungkin di akh ga cocok. Kalo kalian pgn putihnya cepet ini recommended tapi di aku enggak soalnya ga nyaman auto ganti facial wash lain",0
"kulitku kering, dan fw ini bikin kulitku tambah kering ketarik gitu. dia ada sensasi lembabnya, cuma masih kerasa kalo ini stripping out natural moisture di kulitku. ga bisa complain juga karena dari namanya dia udah meng-claim kalo busanya banyak. buat performa membersihkannya bagus, ditambah waktu dipake berasa rileks karena busanya banyak dan empuk, yang kulitnya cenderung berminyak bisa lebih cocok pake ini i guess. mungkin kulit kering bisa lebih cocok pake fw senka yang lain..",0
"kulitku klop banget sama produk garnier, selama ini aku selalu cocok pakai produk garnier. Fw ini aromanya enak, seger, sesuai dengan klaimnya, fw ini beneran bisa ngurangin minyak di kulit wajah ku, after cuci muka pakai ini, kulit bener2 terasa bersih, sejuk seger banget beneran. hehe dan satu lagi yg penting nih, dia nggak bikin kulitku ketarik setelah pakai ini. Repurchase? yaa, mungkin kalau kulitku lagi minyakan parah, aku akan beli ini lagi ❤️",1
"kulitku kombinasi dimana ada bagian yg kering, ada jg yg berminyak. sempet nyoba2 beberapa produk facial wash, dan ini yang paling oke sih menurutku. karena busanya banyak, ilangin minyak di bagian berminyak, dan gak bikin ketarik juga dibagian yang kering",1
"Kulitku kombinasi, pakai krim ini daily cocok banget, apalagi kalau digabung dengan skincare seriesnya jd ngaruh bgt. udah ada spf 35 dan tone up pas dipakai. packaging 4 of 5, ingredients 4 of 5, usability 4 of 5, repurchase: 👍",1
"Kulitku normal dan emng agak jarang jerawatan (tapi bukan yg badak bgt gitu) pake ini tiap hari malah gak berasa apa-apa, gak mengurangi jerawat yang ada dan gak bikin wajah 'bersih, cerah' seperti claimsnya. Ngerasa kaya biasa-biasa aja dan gak ada progress berarti. Setelah pakai hampir 1 bulan, aku stop karena gaada perubahan sama sekali. Kemudian aku lanjut lagi as single use + serumnya, tapi sama ajaa gak ada perubahan juga. Akhirnya aku stop untuk gak dipakai lagi.",0
"kulitku oily acne prone sensi sm kandungan pencerah. tp impulsive buying pas liat ini dan alhamdulillah cocok. gak bikin kering dan muka jd halus setelah pake ini. gak bikin jerawat jg. kalau kekuatan angkat makeup sih so-so ya, aku makeup gak berat2 amat biasanya 3 kapas baru bener2 bersih.",1
"kulitku oily tp cocok pakai ini (krn klaim & reviewnya banyak buat kulit dry). awal pemakaian kerasa bgt kyk ketarik gitu, tp gak yg annoying. tp setelah 3hari pake udh gak ada efek ketarik. efek yg kurasain sih produk ini bener² bikin bersih muka, ada efek mencerahkannya juga (aku lg gapake serum/moist yg ada efek mencerahkan), wanginya enak soft gitu. repurchase? ofc yes!",1
"kulitku oily, awalnya iseng aja sih beli krn penasaran sm embel-embel ""matcha"". aku beneran ga expect apapun yaa krn emg pure iseng beli doang. ternyataaaa bagus dongg kebetulan kulitku oily, minyak di wajahku lgsg keangkat tp ga bikin kering samsek. sukaa deh pokoknya",1
"kulitku oily. ak pake facewash nya jg dan alhamdulillah ngebantu. yg ngga ak suka, dia susah di blend dan keset gtu gaes, hasilnya matte dan nambah bikikin putih muka jg.. saranku kalau km kulit kering ini kurg cocok. ",1
"Kulitku sensitif, tapi biasanya aman aman aja pakai facial wash apapun. Facial wash ini tidak memberikan efek bruntusan diaku, aku udah pakai 3 bulan dan cocok cocok aja. Sayangnya sejak pindah ke wilayah yang dingin, kulit ku jadi sangat kering dan menggunakan produk ini membuat kulitku menjadi makin kering sehingga terasa tertarik. Padahal sebelum pindah produk ini tidak memberikan efek kering diwajahku.",1
"kulitku super dry, dan butuh yang extra lembab,pakai sunscreen ini bagus banget, cepat menyerap, sensasi lembabnya tetap terus ada, protecnya juga bagus, ringan serasa gak pakai apa-apa, Rekomended banget sama product ini.",1
"kulitku terjaga dari sinar matahari, karna produk ini melindungi dari sinar UV A dan UVB SPF 45+++. sama sekali kulitku tidak berubah warna walau berada diluar ruangan dengan paparan sinar matahari yang tinggi. gak lengket di kulit dan gak menyebabkan timbulnya jerawat",1
"Kulitku tipe normal to oily pakai ini ga kerasa ketarik. Cuma kerasa bersih terus keset aja. Dan ada efek nyerahinnya banget ini tuh.
Buat claimnya menghilangkan noda hitam dalam dua minggu itu ngga kerasa deh soalnya bekas jerawatku berminggu-minggu ga ilang-ilang. ",1
"Kulitku tipe oily acne dan cocok sama ini, dia ringan kok gais ga berat juga, enak bgt buat kaum oily yg pengen pke sesuatu yg melembabkan, sejauh ini tidak menimbulkan efek aneh” dan sesuai claimnya ini membuat wajah lebih cerah dan sehat plus lebih terlindungi dari paparan blue light yg menyebabkan kulit kusam cuman kalo mau yg emang cepat cerah aku sarankan pakai yg krim malam white secret itu sih cepet banget mencerahkan kulit tpi lebih ringan yg varian lightening ini gais.. dengan harga segini ku mau repurchase dong",1
Kulitku tipe oily. Jadi agak susah nyari pelembab yang pas dan gak bikin tambah minyakan. Produk ini konsistensinya gel. Dipake nyaman banget langsung meresap. Gak bikin BO juga tapi minusnya satu. Packagingnya. Coba kalo Tube mungkin lebih bisa higienis gak colek colek gitu. Dan gak ada aplikator jadi mau gak mau yaa pake tangan.,1
"Kulitku tipe yg sensitif bgt uda nyoba berbagai merk micellar water tp gak ada yg cocok mesti timbul bruntusan, pas ke guardian si bioderma ini lg ada promo, belilah akhirnya meski ttp masih mahal juga harganya.. eh pas dicobain enak bgt di mukaku gak timbul bruntusan, tingling dan merah2 setelah pemakaian.. gak ada wangi yg macem2 cm ky ada bau obat sich, gak ganggu bgt di aku.. untuk pemakaian sendiri ini uda jalan bulan ke-3, biasanya seringnya aku pakai setelah step cuci muka biar gak ada residu sabun muka yg masih nempel, tp kadang juga buat apus make up dl, pkknya sesuai kebutuhanku sich pakainya.. recomend bgt pkknya ini produk..",1
"Kurang cocok di aku, kulitku jadi radak kasar setelah pake ini. aku tipe kulit kering yang kalau udah ga cocok sama facial wash langsung keliatan gitu hasilnya. Padahal baru pake 4 hari an, karna aku fikir setelah 3 hari efeknya bakalan berubah, ternyata emang ga cocok di aku.",0
"Kurang cocok sih di aku, tiap pake pasti muka langsung gatel dan beruntusan, tapi dia lumayan bikin lembab. Tekstur nya lotion agak cair dan warna bening, isinya lumayan banyak , harganya juga terjangkau",0
"kurang suka ☹️ awalnya tertarik banget krn affordable dan packagingnya simple tp sayangnya di kulitku gaenak. teksturnya lengket karena milk ya, emang melembapkan sih cmn perih banget si bagian yang berjerawat dan sekitar mata jd aku stop pemakaian 🙏🏻☹️",0
"Kurang suka sama face wash nya. Tekstur nya kental dan padat. Wangi nya enak . Dan pas diaplikasikan di wajah lumayan enak, dan hasilnya muka jadi cerah tapi jadi kering banget mukaku😭. Untuk harganya emang murah dan menurutku ini lebih cocok di kulit yang berminyak. Kulit aku kombinasi, t-zone ku jadinya minyak nya emang berkurang tapi disekitar nya itu kering banget jadinya kurang cocok",0
"kurang suka sama hasilnya ini. dia di aku gak ngefek nyerahin kulit muka , tp juga gak bikin kusam sih . semenjak kurang 2 mingguan pakai kulit jadi berasa berminyak dan malah tumbuh jerawat gitu ......",0
"kurang suka sama produk ini. semprotannya ngga halus gitu, jadi basah banget kayak abis disiram. terus di aku ga ngaruh efek ngelembabinnya, malah bikin lengket. yang paling aku nggasuka wanginya kenceng banget. jadinya kadang aku jadiin parfum atau disemprot ke kaki atau lengan aja kalo lagi males pake body lotion",0
"Kurang suka sama produknya karena tipe muka aku kan kering banget ya pas habis cuci muka pakai ini aku ngerasa muka aku ketarik dan bikin muka aku makin kering, kalau aku pakai terus pasti muka aku bakalan ngelupas :(",0
"kurang suka sm produk ponds yg ini :(( tekstur dan warnanya oke sih di aku, cuma setelah beberapa jam pakai muka aku jdi kusam dan berminyak. agak berat juga dimukaku. tp tone up cream ini gak timbulin bruntusan atau breakout sih di muka aku. repurchase? kayanya nggak deh hehe.",0
"Kurang suka.nyobain ini pas waktu itu ke gurfian trus lahi cari"" skincare yg buat brightenning gt trus liat ini ywd gw beli beberapa rangkaian skincarenya.abis pake ini muka jadi bruntusan bgt trus di gw ga ada efek brighten nya sama sekali",0
"kurangg rekomenn malah bikin muka lengkett dan bukan melembabkann muka terasa lengket dan seperti berlendirr, pertama kali kan penasaran pas nyoba tuu yg share in jarr ehh taunya malah lengket dann bikin bruntusannnn bangetttt di bgiann jidatt dan daguuu",0
Kuranglebihh 3 minggu aku udah pake ini dan gak ada efek samping sama sekali . Trus juga gabikin kulitku jadi kering juga. Yang pastinya bisa mencerahkan dan memudarkan bekas jerawatt🤩🤩worth to buy pokonyaaa.,1
"Kyknya ini ngefek deh di aku, soalnya dulu pas pertama kali pake pas kuliah thn 2017 atau 2018 gitu, byk yg bilang aku glowingan haha. Kyknya AHA nya efektif bgt deh buat kulit aku. Trs mentolnya bikin cekit2 dikit tp mgkn itu yg bikin aha nya gampang terserap karena pori2nya kebuka abis dibikin mikroiritasi oleh mentol. Tp skrg karena udah lbh baik keknya ga ngaruh apa2 ke aku. Atau karena udah kerja ya jd lbh serabutan kulitnya dpt polusi trs? gatau jg deh haha. Saran aku sih biar ngefek pake step 1 dulu baru step 2. Tp gatau sih skrg masih step2an gitu atau ga. Soalnya night cream yg kubeli skrg gaada step2annya. Aku masih pake sampe skrg tp ga ku apply setiap malam. Selang seling. Yg jenis kulitnya sama kyk aku & kulitnya kusam mgkn bisa dicoba",1
"lagi ada jerawat baru dateng langsung pake ini cocok bgt aku ga nyangka dia ngebantu calming permasalahan dijerawat aku, busa nya sekali pump aja banyak bgt pas dibilas minyak2 dimuka langsung bersih seketika, cinta banget dari pertama kali make, npure jadi wishlist aku terus sampe toner serum essence cocok❤️",1
"Lagi belanja di Indomaret, terus pas bayar: Eh! ada apa ini skincare... Wardah SPF 30 broad spectrum. Langsunglah aku tanya harganya ke mbak2nya. Ga taunya cuman 25 ribu. Edunnn. Masa sunscreen harga segitu udah broad spectrum dan mumpuni. MARI KITA COBAAA! Ternyata, omg! Teksture gelnya mudah banget diratain ke kulit dan cepat meresap. Finishnya matte and smooth. Walaupun mengandung frangrance, tapi ga overpowering dan wanginya powdery enak gitu. Aduh. Ini penemuan skincare terbaik di minimarket sih!! 💜",1
"lagi bingung cari fw baru, nyobain senka karna kata temen bagus, daaannnn ternyata ga cocok dong di aku, kulit jadi makin kering dan malah bruntusan sampe bikin jerawat baru, padahal suka sama hasil akhir yang mencerahkan, rasanya juga bersih tapi malah ga cocok, sayang banget hih",0
"Lagi browsing2 facial wash eh ga sengaja liat ini wkwkwk jadi inget produk ini adalah produk pertama saat aku pertama kali kenal yg namanya sabun cuci muka. Ibuku pake, kakakku pake, tanteku pake alhasil aku jadi ikutan pake ini. Menurutku produk ini bagus untuk kulit muka anak2, ga berat dan cukup membersihkan. Its a good product.",1
"lagi cari-cari pengganti gokujyun milk dan inget kalo hadalabo punya mositurizer ini. ✏️teksturnya gel bening dan cepat menyerap. ✏️harganya juga affordable. ✏️it contains 4 types of hyaluronic acid. ✨kalau pake di ini di pm routine, bangun2 wajah terasa plump. ❌tp entah knp kalau pake ini diatas layer skincare sebelumnya muncul baunya agak aneh gitu. ❌sayangnya produk ini ga cocok di dahi aku jd hrs pake moisturizer yg berbeda atau aku pat-pat sisa yg ada ditangan ke dahi. but overall, its a good product👍🏻❣️",1
lagi coba pake produk citra greentea ini. pas pertama pake rada rewel sih keluar jerawat tp makin ksni ilang jerawatnyaa😅tp si ya smga aja bnr2 cocok sm produk citra yg ini biar ngga pusing cari2 pelembab yg lainn✌😅👍👍,1
"Lagi coba-coba aja, sejauh ini enak dipakai dan aromanya ga aneh-aneh. Temsturnya ga terlalu kental tapi juga ga air banget, nyegerin dan bikin muka berasa sehat aja. Baru semingguan pakai kalo enak dan cocok kayaknya bakal beli lagi. Harganya juga murah",1
"Lagi dan lagi tergoda dengan si teh 🤦🏼‍♀️ Packagingnya segar banget warna hijau dan teksturnya cream tapi lembut, warnanya juga hijau menenangkan. Tapi seperti yang sudah bisa diprediksi, green tea atau matcha nggak pernah cocok dengan kulit aku, akhirnya timbulan bruntusan di dahi setelah 3 hari pemakaian. Face wash ini segar banget setelah dipakai, tapi aku nggak suka dengan efek yang buat wajah jadi keset gitu setelah dibilas. Dia juga nggak melembabkan, langsung kering kalau nggak buru2 pakai toner. Tapi suka banget dengan wanginyaa.. benar2 aroma matcha..",0
"Lagi dateng jerawat hormon karena bulanan. Alhamdulillah banget pake ini rutin semingguan jerawat hilang ga berbekas sama sekali. Foamnya tebal, halus di wajah. sedikit bikin kering tapi gak ketarik. Dilanjutkan pake toner cica nya makin mantul!",1
"Lagi iseng nyari sunscreen yang terjangkau harganya dan ketemulah saya dengan produk ini. Teksturnya cenderung ke lotion. Awal-awal saya aplikasikan ke wajah agak greasy, tapi lumayan cepet nyerapnya. Meskipun mattifying nya dapet, saya tetep timpa dengan compact powder buat ngurangin efek greasy yang masih ada di wajah. Harganya terjangkau untuk ukuran sunscreen.",1
"lagi iseng-iseng nyari daycream yg bagus, akhirnya terpilih citra green tea anti acne ini, katanya sih bagus buat kulit oily dan berjerawat.
buat saya pribadi, ga masalah dengan packagingnya mnrtku ga bulky buat di bawa travelling, dan kalo ga salah ini ada 2 size berbeda. Saya beli size yg jar. aman juga soalnya ada 2 penutup gitu, tekstur nya cream pd umumnya berwarna putih. setelah dicolek dan diusap ke muka, teksturnya yg td cream berubah jd ky powdery gitu ga ada rasa krim2nya sama sekali atau lengket & dewy, tp berubah jd matte. saya ga suka sama baunya, aneh gitu dan nusuk di hidung, bikin mual rasanya. akhirnya ga saya lanjut pakai lagi krn bau nya itu 😣",0
"Lagi lagi beli ini karena ada tulisan for oily skin, dan dipake enak banget. pemakaiannya jangan lebih dari 3kali yaa nanti nya malah bikin dehidrasi dan makin oily kulit wajahnya. cocok dikulit muka aku gak bikin jerawatan, belinya juga gampang ada dimana mana",1
"Lagi lagi harus kecewa sama sunscreen hufftt. Yang ini sebenarnya awalnya cukup menjanjikan, whitecast ga terlalu parah,harga juga lumayan terjangkau. Tapi selain itu, aspek aspek lain bikin kecewa. Pertama, tetap minyakan, bikin kusam, dan oksidasi, walau ga separah skin Aqua atau Wardah. Habis dipakai, butuh 10-15 menit untuk warnanya berbaur sama kulit, tapi minyaknya tetap 'menggenang' di wajah. Alhasil finishnya ya oily (bukan dewy), ga bisa matte. Dipakai satu dua jam muka udah kayak habis nguli seharian, kusam, dan jadi lebih gelap (oksidasi). Tetap bikin pilling (kayak bisa terkelupas mirip daki), tapi yang ini ga mau terlalu komen, krna emang semua sunscreen yang aku coba ga ada yg ga pilling. Tetap ada kandungan alkoholnya juga. PA nya masih +++ (tiga) belum ++++. Dan yang paling mengecewakan ini bikin iritasi di kulitku, padahal aku ga pernah iritasi sama sunscreen. Mentok mentok jerawat. Ini iritasi yang muncul beruntusan kecil kecil merah di pipi. Sebenarnya dari pemakaian pertama udah curiga krna terasa panas, tapi masih denial. Baru malam ini cuci muka, terus liat muka kok semakin banyak beruntusannya, haduh tidak lain kayaknya emang SS ini penyebabnya. Soalnya sebelum pakai ini kulit sedang bagus bagusnya, ga ada ganti skincare lain. Tidur sama makan juga kejaga, tidak stress juga. Ahh udahlah kecewa padahal lihat banyak review positif.",0
"Lagi lagi jatuh cinta sama texture dari moisturizer azarine mau yang day cream atau night cream juga, texturenya super ringan banget, dan meresapnya juga sedikit demi sedikit, saat meresap ada sensation coolingnya ini yang bikin aku suka banget ! karna bikin kulit relax dan tenang, setelahnya kulit jadi plumpy dan garis halus tersamarkan super lembab !",1
Lagi lagi mau sungkem dan banyak terimakasih sama FD karna udah kasi aku kesempatan buat cobain serangkaian skincare nya wardah ini! 💖 jujur banget aku awalnya ga expect apa-apa sama night cream nya. Soalnya yang udah-udah aku pake ga ada hasil apapun. Tapi buat yang lightening series terbaru ini gilaa sih! Manteup banget pokoknya sistur. Bikin cerah pas udah pake 2 mingguan. Yakin cinta mati banget gak tuh😭 akhirnya ada night cream wardah yang cocok di kulit aku. Pokoknya bagus pisan ini mah weeh. Harus coba ya gurls! Wanginya enak dan seger! Gampang banget di apply dan di blend💘,1
"lagi lagi waktu itu keracunan tasya farasya wkwkw. tekstur produknya cair, tidak berwarna dan ada wangi mint gitu. pas di apply ga ada rasa cekit2 dan panas. kaya pake toner biasa. aku pake kapas biar efek exfoliasinya makin bekerja. hasilnya hmm biasa aja sih. komedo putih aku masih keliatan banyak walaupun udh rutin dipakai setiap hari. terlalu overhype",0
"lagi lagi waktu itu keracunan tasya farasya wkwkw. tekstur produknya cair, tidak berwarna dan ada wangi mint gitu. pas di apply ga ada rasa cekit2 dan panas. kaya pake toner biasa. aku pake kapas biar efek exfoliasinya makin bekerja. hasilnya hmm biasa aja sih. komedo putih aku masih keliatan banyak walaupun udh rutin dipakai setiap hari. terlalu overhype",0
"lagi nyari sunscreen buat kulit oily dan katanya nivea biru bagus. beli tuh di shopee lumayan kan lagi promo 3.3 juga hehe. lumayan cair dan ringan. pas di apply agak agak lengket gitu, tapi ga mengganggu kok. lumayan bagus sih sebetulny cuma gatau kenapa ya ini sunscreennya menurut gua agak bau 😭 apa emang gitu ya baunya? gatau juga deh",1
lagi nyoba produk ini sebagai night creamm. suka wanginya yang ga strong . dipakenya juga gampang rataa dan ringann. ku suka karena dia mengontrol minyak setelah bangun tiduur dan buat muka ku lebih cerahhh!! repurchase? sepertinya tidak karena ingin cuba produk lain,1
"Lagi promo di indomaret jadi auto borong wkwk. Face wash emina harganya yg terjangkau jadi cocok untuk dompet mahasiswa. Karna emang aku suka banget sama yg namanya kandungan niacinamide yang bikin kulit cerah. Busanya nggak terlalu banyak, wanginya enak, juga setelah pemakaian kulit wajah aku nggk ketarik. Jadi luv banget sama produk ini.",1
"Lagi rajin pake ini , 1 paket yg pagi dan malam heheh bikin kulit makin lembut sih ini 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥲😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥲😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥲😍😍😍😍😍😍😍😍😍😍😍😍",1
"Lagi scroll scroll produk keinget facial wash pertama aku 😭 . Pertama kali pakai sd kelas 6, karena udah mulai risih muka berminyak banget dan temen temen udah mulai pakai facial wash. Awalnya takut banget mau pakai produk pembersih muka karena liat orang orang kalau ga cocok pakai produk auto jerawatan gitu tapi reaksi di mukaku ga ada yang negatif sih. Abis cuci muka pakai ini auto seger gitu dan ga berminyak lagi + jadi lebih cerah gitu. Ditambah lagi mudah ditemukan di minimarket tapi karena aku orangnya suka laper mata jadinya move ke yang lain. 🙂",1
"Lagi suka pake sunscreen ini, soalnya dia bahannya gel gtuh, kya berasa lagi maskeran aloevera.. tapi ini emang bahannya ada aloeveranya,greentea,propolis dll jadi banyak banget manfaatnya di sunscreen ini dan bahan² semua masalah dikulit aku ada disini semua😍😍",1
"lagi syuka bgt sama facial wash satu ini, aplikatornya bagus tinggal pencet2 aja keluar deh foam yg super lembut, cocok dikulit kering seperti q, stelah cuci muka wajah q bener2 berasa lembut dan fresh",1
"Lagi-lagi beli produk karena packagingnya yang cakep, hehe. Juga karena klaimnya sih yang bisa membersihkan kulit dari minyak berlebih dan debu polusi. Tekstur cleansernya creamy gitu, warna hijau.. busanya juga ikut-ikutan jadi kehijau-hijauan (berasa jadi hulk haha), aromanya matcha banget. Untuk daya membersihkannya sih oke, tapi pas penggunaan pertama langsung berasa perih di kulit (saat digunakan ya), besok-besoknya pun tetep begitu. Aku gak paham sih kenapa, cuma ya udah jadinya aku stop deh ☹️",0
"lagi-lagi ga cocok product emina. teksturnya cream dan aku memang baru² ini sadar kalau ga pernah cocok sama yg bertekstur creamy ini. efek tone up nya ga lebay sih, tapi susah dibaurkan, sehari pakai besoknya muncul jerawat batu. harganya affordable bgt buat yg cocok. dan akhirnya kasih ke temen deh haha.",0
"Langganan lah hada labo the best. Enak dipakenya mau siang atau malem sebagai pengunci skincare. Memang agak thicccc yaa, tapi menurutku ini yang bikin muka jadi glowing walaupun muka gapake make up apapun. Kandungannya gapake fragrance atau alcohol soooo 👍🏻👍🏻👍🏻",1
"Langganan sunscreen Wardah terus, dan akhirnya beli yang ini setelah yang varian lain abis. Gak terlalu suka sama white castnya soalnya susah diratain. Tapi lama-lama natural juga kok. Kalau dipakai luar ruangan jadi oily terutama di T-Zone. Tapi aku sih gak terlalu keberatan wkwkwk. ",1
"langsung jatuh cinta sama Facial Wash ini yg aku gunakan setiap hari ❤️. pembersih wajah berbusa ringan, dpt membantu membersihkan, Mencerahkan kulit wajah. dan merawat kulit yg berjerawat wajah kelihatan lebih segar dan cerah 🥰",1
"Langsung jatuh hati pas penggunaan pertamaðŸ˜­ðŸ”« Waktu itu iseng beli ini yang travel size, kebetulan muka aku lagi breakout parah ditambah pori-pori yang ge bersahabat jadi bikin muka kasar + make up jadi ngecrackðŸ˜­ so when i first tried ga expect macem2, tapi ternyata penggunaan 3 hari effectnya udah keliataa aaaa super happy! tekstur kulit & pori - pori aku lebih calm dan aman pake make up lagiðŸ’– Super recommended, please guyz coba yang travel size dulu aja kalau ragu..",1
"lately lagi pakai ss ini pertama kalinya gue coba ss dr emina, isi produk nya agak banyak dibanding sunscreen lainnya, yg pertama gue notice dr ss ini adalah wanginya yg lembut dan ga bikin overwhelming. parah endol bgt deh.. trs dr tekstur produk jg ga berat, lotion tapi cepet menyerap uda gt ngasih kelembapannya jg pas banget. alternatif sih kalau lg nyari affordable ss selain sisternya. jadi penasaran sm varian sun battle deh",1
"lebih enak yang variant pink, ini kaya lebih berat gitu rasanya di kulit, walaupun setelah itu dibilas, bikin bruntusan kecil-kecil, aku acne prone tetep cocok ke yang variant pink, lebih sreg ajaa gituuu",0
